CQ35 ROLLING SOLVER RESULTS
============================

Configuration:
  Spation radius (a): 8.0813e-36 m
  Proton radius (R_p): 8.4140e-16 m
  Trefoil surface velocity: 5.4865e+08 m/s (1.8301 c)
  Per-contact lag coefficient k: 1.0
  Per-contact lag formula: λ_i = a/r_i

VELOCITY PROFILE (Equator, θ=0°):
Shell, r_center [m], v_derived [m/s], v_target [m/s], rel_error
79887, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79888, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79889, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79890, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79891, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79892, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79893, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79894, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79895, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79896, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79897, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79898, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79899, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79900, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79901, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79902, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79903, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79904, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79905, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79906, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79907, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79908, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79909, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79910, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79911, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79912, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79913, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79914, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79915, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79916, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79917, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79918, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79919, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79920, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79921, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79922, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79923, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79924, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79925, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79926, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79927, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79928, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79929, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79930, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79931, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79932, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79933, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79934, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79935, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79936, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79937, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79938, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79939, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79940, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79941, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79942, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79943, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79944, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79945, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79946, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79947, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79948, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79949, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79950, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79951, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79952, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79953, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79954, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79955, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79956, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79957, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79958, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79959, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79960, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79961, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79962, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79963, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79964, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79965, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79966, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79967, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79968, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79969, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79970, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79971, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79972, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79973, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79974, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79975, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79976, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79977, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79978, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79979, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79980, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79981, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79982, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79983, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79984, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79985, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79986, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79987, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79988, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79989, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79990, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79991, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79992, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79993, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79994, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79995, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79996, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79997, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79998, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
79999, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80000, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80001, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80002, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80003, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80004, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80005, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80006, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80007, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80008, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80009, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80010, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80011, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80012, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80013, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80014, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80015, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80016, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80017, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80018, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80019, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80020, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80021, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80022, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80023, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80024, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80025, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80026, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80027, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80028, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80029, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80030, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80031, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80032, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80033, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80034, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80035, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80036, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80037, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80038, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80039, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80040, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80041, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80042, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80043, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80044, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80045, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80046, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80047, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80048, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80049, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80050, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80051, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80052, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80053, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80054, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80055, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80056, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80057, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80058, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80059, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80060, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80061, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80062, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80063, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80064, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80065, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80066, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80067, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80068, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80069, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80070, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80071, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80072, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80073, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80074, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80075, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80076, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80077, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80078, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80079, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80080, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80081, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80082, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80083, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80084, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80085, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80086, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80087, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80088, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80089, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80090, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80091, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80092, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80093, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80094, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80095, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80096, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80097, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80098, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80099, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80100, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80101, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80102, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80103, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80104, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80105, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80106, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80107, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80108, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80109, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80110, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80111, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80112, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80113, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80114, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80115, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80116, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80117, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80118, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80119, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80120, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80121, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80122, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80123, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80124, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80125, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80126, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80127, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80128, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80129, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80130, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80131, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80132, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80133, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80134, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80135, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80136, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80137, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80138, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80139, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80140, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80141, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80142, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80143, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80144, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80145, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80146, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80147, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80148, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80149, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80150, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80151, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80152, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80153, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80154, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80155, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80156, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80157, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80158, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80159, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80160, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80161, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80162, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80163, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80164, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80165, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80166, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80167, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80168, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80169, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80170, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80171, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80172, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80173, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80174, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80175, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80176, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80177, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80178, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80179, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80180, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80181, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80182, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80183, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80184, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80185, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80186, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80187, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80188, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80189, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80190, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80191, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80192, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80193, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80194, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80195, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80196, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80197, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80198, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80199, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80200, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80201, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80202, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80203, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80204, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80205, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80206, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80207, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80208, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80209, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80210, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80211, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80212, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80213, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80214, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80215, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80216, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80217, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80218, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80219, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80220, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80221, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80222, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80223, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80224, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80225, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80226, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80227, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80228, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80229, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80230, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80231, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80232, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80233, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80234, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80235, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80236, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80237, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80238, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
80239, 8.414000e-16, 5.486502e+08, 5.486502e+08, 8.691096e-16
