kind,formula,families,pred,obs,rel,origin
energy,H I 4→1 + He II 4→3 + He I 4¹P→3¹P,H I+He,16.049445444957257,1.8483696261225844,7.683028122802995,3-term
energy,H I 4→1 + He II 4→3 − He I 4¹P→3¹P,H I+He,14.73772624467891,1.8483696261225844,6.973365303343012,3-term
energy,H I 4→1 − He II 4→3 − He I 4¹P→3¹P,H I+He,9.447343175580553,1.8483696261225844,4.11117638055907,3-term
path_Δr/a0,H I 4→1 + He II 4→3 + He I 4¹P→3¹P,H I+He,23.77749073130137,1.3163461168401311,17.063251319021532,3-term
path_Δr/a0,H I 4→1 + He II 4→3 − He I 4¹P→3¹P,H I+He,9.739323991027279,1.3163461168401311,6.398756198260665,3-term
path_Δr/a0,H I 4→1 − He II 4→3 − He I 4¹P→3¹P,H I+He,6.238847779343171,1.3163461168401311,3.7395192643705517,3-term
energy,H I 4→1 + He I 2¹P→1s² + He I 3¹P→1s²,H I+He,57.05178257240776,1.8483696261225844,29.866003079745518,3-term
energy,H I 4→1 + He I 2¹P→1s² − He I 3¹P→1s²,H I+He,10.881368525908101,1.8483696261225844,4.887008946762711,3-term
energy,H I 4→1 − He I 2¹P→1s² − He I 3¹P→1s²,H I+He,31.554993951869953,1.8483696261225844,16.071798576383454,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² + He I 3¹P→1s²,H I+He,26.99704652386258,1.3163461168401311,19.50907901689913,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² − He I 3¹P→1s²,H I+He,9.989085885185224,1.3163461168401311,6.588494969061688,3-term
path_Δr/a0,H I 4→1 − He I 2¹P→1s² − He I 3¹P→1s²,H I+He,3.0192919867819583,1.3163461168401311,1.2936915664929547,3-term
energy,H I 4→1 + He I 2¹P→1s² + He I 4¹P→1s²,H I+He,57.70764217254693,1.8483696261225844,30.22083448947551,3-term
energy,H I 4→1 + He I 2¹P→1s² − He I 4¹P→1s²,H I+He,10.225508925768928,1.8483696261225844,4.5321775370327195,3-term
energy,H I 4→1 − He I 2¹P→1s² − He I 4¹P→1s²,H I+He,32.21085355200913,1.8483696261225844,16.426629986113447,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² + He I 4¹P→1s²,H I+He,34.016129893999626,1.3163461168401311,24.84132657727956,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² − He I 4¹P→1s²,H I+He,2.9700025150481792,1.3163461168401311,1.2562474086812556,3-term
path_Δr/a0,H I 4→1 − He I 2¹P→1s² − He I 4¹P→1s²,H I+He,3.9997913833550864,1.3163461168401311,2.0385559938874778,3-term
energy,H I 4→1 + He I 2¹P→1s² + He I 3¹P→2¹P,H I+He,35.83360133351873,1.8483696261225844,18.386599318172433,3-term
energy,H I 4→1 + He I 2¹P→1s² − He I 3¹P→2¹P,H I+He,32.09954976479713,1.8483696261225844,16.366412708335798,3-term
energy,H I 4→1 − He I 2¹P→1s² − He I 3¹P→2¹P,H I+He,10.336812712980924,1.8483696261225844,4.59239481481037,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² + He I 3¹P→2¹P,H I+He,23.51214957466095,1.3163461168401311,16.861677315614763,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² − He I 3¹P→2¹P,H I+He,13.473982834386856,1.3163461168401311,9.235896670346053,3-term
path_Δr/a0,H I 4→1 − He I 2¹P→1s² − He I 3¹P→2¹P,H I+He,6.504188935983591,1.3163461168401311,3.9410932677773216,3-term
energy,H I 4→1 + He I 2¹P→1s² + He I 4¹P→2¹P,H I+He,36.48946093365791,1.8483696261225844,18.74143072790243,3-term
energy,H I 4→1 + He I 2¹P→1s² − He I 4¹P→2¹P,H I+He,31.443690164657955,1.8483696261225844,16.011581298605805,3-term
energy,H I 4→1 − He I 2¹P→1s² − He I 4¹P→2¹P,H I+He,10.992672313120098,1.8483696261225844,4.947226224540362,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² + He I 4¹P→2¹P,H I+He,30.531232944797992,1.3163461168401311,22.193924875995194,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² − He I 4¹P→2¹P,H I+He,6.454899464249813,1.3163461168401311,3.9036491099656225,3-term
path_Δr/a0,H I 4→1 − He I 2¹P→1s² − He I 4¹P→2¹P,H I+He,0.5148944341534527,1.3163461168401311,0.6088457073968897,3-term
energy,H I 4→1 + He I 2¹P→1s² + He I 4¹P→3¹P,H I+He,34.622435149297104,1.8483696261225844,17.731337422984105,3-term
energy,H I 4→1 + He I 2¹P→1s² − He I 4¹P→3¹P,H I+He,33.31071594901876,1.8483696261225844,17.021674603524122,3-term
energy,H I 4→1 − He I 2¹P→1s² − He I 4¹P→3¹P,H I+He,9.125646528759296,1.8483696261225844,3.937132919622041,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² + He I 4¹P→3¹P,H I+He,25.512149574660945,1.3163461168401311,18.38103455336084,3-term
path_Δr/a0,H I 4→1 + He I 2¹P→1s² − He I 4¹P→3¹P,H I+He,11.473982834386858,1.3163461168401311,7.716539432599975,3-term
path_Δr/a0,H I 4→1 − He I 2¹P→1s² − He I 4¹P→3¹P,H I+He,4.504188935983592,1.3163461168401311,2.421736030031242,3-term
energy,H I 4→1 + He I 3¹P→1s² + He I 4¹P→1s²,H I+He,59.57466795690774,1.8483696261225844,31.230927794393832,3-term
energy,H I 4→1 + He I 3¹P→1s² − He I 4¹P→1s²,H I+He,12.092534710129733,1.8483696261225844,5.5422708419510425,3-term
energy,H I 4→1 − He I 3¹P→1s² − He I 4¹P→1s²,H I+He,34.077879336369925,1.8483696261225844,17.436723291031765,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² + He I 4¹P→1s²,H I+He,39.03521326413667,1.3163461168401311,28.654216899913916,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² − He I 4¹P→1s²,H I+He,7.989085885185226,1.3163461168401311,5.069137731315609,3-term
path_Δr/a0,H I 4→1 − He I 3¹P→1s² − He I 4¹P→1s²,H I+He,9.018874753492131,1.3163461168401311,5.85144631652183,3-term
energy,H I 4→1 + He I 3¹P→1s² + He I 3¹P→2¹P,H I+He,37.700627117879534,1.8483696261225844,19.396692623090757,3-term
energy,H I 4→1 + He I 3¹P→1s² − He I 3¹P→2¹P,H I+He,33.96657554915794,1.8483696261225844,17.37650601325412,3-term
energy,H I 4→1 − He I 3¹P→1s² − He I 3¹P→2¹P,H I+He,12.203838497341726,1.8483696261225844,5.602488119728691,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² + He I 3¹P→2¹P,H I+He,28.531232944797996,1.3163461168401311,20.674567638249115,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² − He I 3¹P→2¹P,H I+He,18.493066204523902,1.3163461168401311,13.048786992980409,3-term
path_Δr/a0,H I 4→1 − He I 3¹P→1s² − He I 3¹P→2¹P,H I+He,1.4851055658465464,1.3163461168401311,0.12820294514296876,3-term
energy,H I 4→1 + He I 3¹P→1s² + He I 4¹P→2¹P,H I+He,38.356486718018715,1.8483696261225844,19.75152403282075,3-term
energy,H I 4→1 + He I 3¹P→1s² − He I 4¹P→2¹P,H I+He,33.31071594901876,1.8483696261225844,17.021674603524122,3-term
energy,H I 4→1 − He I 3¹P→1s² − He I 4¹P→2¹P,H I+He,12.8596980974809,1.8483696261225844,5.957319529458682,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² + He I 4¹P→2¹P,H I+He,35.55031631493504,1.3163461168401311,26.006815198629546,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² − He I 4¹P→2¹P,H I+He,11.47398283438686,1.3163461168401311,7.716539432599976,3-term
path_Δr/a0,H I 4→1 − He I 3¹P→1s² − He I 4¹P→2¹P,H I+He,5.5339778042904975,1.3163461168401311,3.2040446152374624,3-term
energy,H I 4→1 + He I 3¹P→1s² + He I 4¹P→3¹P,H I+He,36.48946093365791,1.8483696261225844,18.74143072790243,3-term
energy,H I 4→1 + He I 3¹P→1s² − He I 4¹P→3¹P,H I+He,35.17774173337956,1.8483696261225844,18.031767908442447,3-term
energy,H I 4→1 − He I 3¹P→1s² − He I 4¹P→3¹P,H I+He,10.992672313120098,1.8483696261225844,4.947226224540362,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² + He I 4¹P→3¹P,H I+He,30.531232944797992,1.3163461168401311,22.193924875995194,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→1s² − He I 4¹P→3¹P,H I+He,16.493066204523906,1.3163461168401311,11.52942975523433,3-term
path_Δr/a0,H I 4→1 − He I 3¹P→1s² − He I 4¹P→3¹P,H I+He,0.5148944341534527,1.3163461168401311,0.6088457073968897,3-term
energy,H I 4→1 + He I 4¹P→1s² + He I 3¹P→2¹P,H I+He,38.356486718018715,1.8483696261225844,19.75152403282075,3-term
energy,H I 4→1 + He I 4¹P→1s² − He I 3¹P→2¹P,H I+He,34.622435149297104,1.8483696261225844,17.731337422984105,3-term
energy,H I 4→1 − He I 4¹P→1s² − He I 3¹P→2¹P,H I+He,12.8596980974809,1.8483696261225844,5.957319529458682,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→1s² + He I 3¹P→2¹P,H I+He,35.55031631493504,1.3163461168401311,26.006815198629546,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→1s² − He I 3¹P→2¹P,H I+He,25.512149574660945,1.3163461168401311,18.38103455336084,3-term
path_Δr/a0,H I 4→1 − He I 4¹P→1s² − He I 3¹P→2¹P,H I+He,5.533977804290498,1.3163461168401311,3.2040446152374638,3-term
energy,H I 4→1 + He I 4¹P→1s² + He I 4¹P→2¹P,H I+He,39.01234631815788,1.8483696261225844,20.10635544255074,3-term
energy,H I 4→1 + He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,33.96657554915794,1.8483696261225844,17.37650601325412,3-term
energy,H I 4→1 − He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,13.515557697620073,1.8483696261225844,6.312150939188673,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→1s² + He I 4¹P→2¹P,H I+He,42.569399685072085,1.3163461168401311,31.33906275900998,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,18.493066204523902,1.3163461168401311,13.048786992980409,3-term
path_Δr/a0,H I 4→1 − He I 4¹P→1s² − He I 4¹P→2¹P,H I+He,12.553061174427542,1.3163461168401311,8.536292175617895,3-term
energy,H I 4→1 + He I 4¹P→1s² + He I 4¹P→3¹P,H I+He,37.14532053379708,1.8483696261225844,19.09626213763242,3-term
energy,H I 4→1 + He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,35.833601333518736,1.8483696261225844,18.386599318172436,3-term
energy,H I 4→1 − He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,11.648531913259271,1.8483696261225844,5.302057634270353,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→1s² + He I 4¹P→3¹P,H I+He,37.55031631493504,1.3163461168401311,27.526172436375628,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,23.512149574660945,1.3163461168401311,16.86167731561476,3-term
path_Δr/a0,H I 4→1 − He I 4¹P→1s² − He I 4¹P→3¹P,H I+He,7.5339778042904975,1.3163461168401311,4.723401852983542,3-term
energy,H I 4→1 + He I 3¹P→2¹P + He I 4¹P→2¹P,H I+He,17.138305479129684,1.8483696261225844,8.272120271247665,3-term
energy,H I 4→1 + He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,12.092534710129732,1.8483696261225844,5.542270841951041,3-term
energy,H I 4→1 − He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,8.358483141408128,1.8483696261225844,3.5220842321143997,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→2¹P + He I 4¹P→2¹P,H I+He,32.065419365733405,1.3163461168401311,23.35941349734518,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,7.989085885185226,1.3163461168401311,5.069137731315609,3-term
path_Δr/a0,H I 4→1 − He I 3¹P→2¹P − He I 4¹P→2¹P,H I+He,2.0490808550888637,1.3163461168401311,0.5566429139530955,3-term
energy,H I 4→1 + He I 3¹P→2¹P + He I 4¹P→3¹P,H I+He,15.27127969476888,1.8483696261225844,7.262026966329344,3-term
energy,H I 4→1 + He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,13.959560494490534,1.8483696261225844,6.552364146869362,3-term
energy,H I 4→1 − He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,10.22550892576893,1.8483696261225844,4.53217753703272,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→2¹P + He I 4¹P→3¹P,H I+He,27.04633599559636,1.3163461168401311,19.546523174710828,3-term
path_Δr/a0,H I 4→1 + He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,13.00816925532227,1.3163461168401311,8.882028053949961,3-term
path_Δr/a0,H I 4→1 − He I 3¹P→2¹P − He I 4¹P→3¹P,H I+He,2.970002515048181,1.3163461168401311,1.256247408681257,3-term
energy,H I 4→1 + He I 4¹P→2¹P + He I 4¹P→3¹P,H I+He,15.927139294908054,1.8483696261225844,7.616858376059335,3-term
energy,H I 4→1 + He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,14.615420094629707,1.8483696261225844,6.907195556599353,3-term
energy,H I 4→1 − He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,9.569649325629756,1.8483696261225844,4.177346127302729,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→2¹P + He I 4¹P→3¹P,H I+He,34.065419365733405,1.3163461168401311,24.87877073509126,3-term
path_Δr/a0,H I 4→1 + He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,20.02725262545931,1.3163461168401311,14.214275614330393,3-term
path_Δr/a0,H I 4→1 − He I 4¹P→2¹P − He I 4¹P→3¹P,H I+He,4.049080855088864,1.3163461168401311,2.0760001516991755,3-term
energy,H I 4→2 + He II 2→1 + He II 3→1,H I+He,91.7320358507074,1.8483696261225844,48.62862111250886,3-term
energy,H I 4→2 + He II 2→1 − He II 3→1,H I+He,5.006397412805377,1.8483696261225844,1.7085477612546267,3-term
energy,H I 4→2 − He II 2→1 − He II 3→1,H I+He,86.63267812659984,1.8483696261225844,45.86978021183645,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He II 3→1,H I+He,14.756909570581046,1.3163461168401311,10.210508681413353,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He II 3→1,H I+He,10.756365328656349,1.3163461168401311,7.1713807569675065,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He II 3→1,H I+He,9.256161237934586,1.3163461168401311,6.031707785300314,3-term
energy,H I 4→2 + He II 2→1 + He II 3→2,H I+He,50.920509317662955,1.8483696261225844,26.548877993889896,3-term
energy,H I 4→2 + He II 2→1 − He II 3→2,H I+He,35.80512912023908,1.8483696261225844,18.371195357364346,3-term
energy,H I 4→2 − He II 2→1 − He II 3→2,H I+He,45.82115159355539,1.8483696261225844,23.79003709321748,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He II 3→2,H I+He,14.006807525220164,1.3163461168401311,9.640672195579755,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He II 3→2,H I+He,11.50646737401723,1.3163461168401311,7.7412172428011035,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He II 3→2,H I+He,10.006263283295468,1.3163461168401311,6.60154427113391,3-term
energy,H I 4→2 + He II 2→1 + He II 4→1,H I+He,94.37722738525659,1.8483696261225844,50.05971557390083,3-term
energy,H I 4→2 + He II 2→1 − He II 4→1,H I+He,7.651588947354554,1.8483696261225844,3.1396422226465965,3-term
energy,H I 4→2 − He II 2→1 − He II 4→1,H I+He,89.27786966114903,1.8483696261225844,47.30087467322842,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He II 4→1,H I+He,16.507147676423102,1.3163461168401311,11.540127148358412,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He II 4→1,H I+He,9.006127222814294,1.3163461168401311,5.841762290022449,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He II 4→1,H I+He,7.505923132092532,1.3163461168401311,4.702089318355256,3-term
energy,H I 4→2 + He II 2→1 + He II 4→2,H I+He,53.56570085221213,1.8483696261225844,27.979972455281864,3-term
energy,H I 4→2 + He II 2→1 − He II 4→2,H I+He,33.1599375856899,1.8483696261225844,16.94010089597238,3-term
energy,H I 4→2 − He II 2→1 − He II 4→2,H I+He,48.46634312810457,1.8483696261225844,25.22113155460945,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He II 4→2,H I+He,15.75704563106222,1.3163461168401311,10.970290662524814,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He II 4→2,H I+He,9.756229268175176,1.3163461168401311,6.411598775856046,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He II 4→2,H I+He,8.256025177453413,1.3163461168401311,5.271925804188853,3-term
energy,H I 4→2 + He II 2→1 + He II 4→3,H I+He,46.008010753500194,1.8483696261225844,23.89113113701909,3-term
energy,H I 4→2 + He II 2→1 − He II 4→3,H I+He,40.71762768440184,1.8483696261225844,21.02894221423515,3-term
energy,H I 4→2 − He II 2→1 − He II 4→3,H I+He,40.90865302939263,1.8483696261225844,21.132290236346677,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He II 4→3,H I+He,14.506875555460752,1.3163461168401311,10.020563186135487,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He II 4→3,H I+He,11.006399343776643,1.3163461168401311,7.361326252245372,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He II 4→3,H I+He,9.50619525305488,1.3163461168401311,6.221653280578178,3-term
energy,H I 4→2 + He II 2→1 + He I 2¹P→1s²,H I+He,64.58100045784005,1.8483696261225844,33.939440437200204,3-term
energy,H I 4→2 + He II 2→1 − He I 2¹P→1s²,H I+He,22.14463798006199,1.8483696261225844,10.980632914054038,3-term
energy,H I 4→2 − He II 2→1 − He I 2¹P→1s²,H I+He,59.481642733732485,1.8483696261225844,31.18059953652779,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He I 2¹P→1s²,H I+He,16.24153439882033,1.3163461168401311,11.338346420474796,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He I 2¹P→1s²,H I+He,9.271740500417064,1.3163461168401311,6.043543017906062,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He I 2¹P→1s²,H I+He,7.771536409695301,1.3163461168401311,4.903870046238869,3-term
energy,H I 4→2 + He II 2→1 + He I 3¹P→1s²,H I+He,66.44802624220085,1.8483696261225844,34.949533742118525,3-term
energy,H I 4→2 + He II 2→1 − He I 3¹P→1s²,H I+He,20.277612195701188,1.8483696261225844,9.970539609135718,3-term
energy,H I 4→2 − He II 2→1 − He I 3¹P→1s²,H I+He,61.348668518093284,1.8483696261225844,32.19069284144611,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He I 3¹P→1s²,H I+He,21.260617768957374,1.3163461168401311,15.15123674310915,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He I 3¹P→1s²,H I+He,4.252657130280019,1.3163461168401311,2.23065269527171,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He I 3¹P→1s²,H I+He,2.7524530395582563,1.3163461168401311,1.0909797236045167,3-term
energy,H I 4→2 + He II 2→1 + He I 4¹P→1s²,H I+He,67.10388584234002,1.8483696261225844,35.304365151848515,3-term
energy,H I 4→2 + He II 2→1 − He I 4¹P→1s²,H I+He,19.621752595562015,1.8483696261225844,9.615708199405727,3-term
energy,H I 4→2 − He II 2→1 − He I 4¹P→1s²,H I+He,62.00452811823246,1.8483696261225844,32.545524251176104,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He I 4¹P→1s²,H I+He,28.27970113909442,1.3163461168401311,20.483484303489583,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He I 4¹P→1s²,H I+He,2.766426239857026,1.3163461168401311,1.1015948651087224,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He I 4¹P→1s²,H I+He,4.2666303305787885,1.3163461168401311,2.241267836775916,3-term
energy,H I 4→2 + He II 2→1 + He I 3¹P→2¹P,H I+He,45.22984500331182,1.8483696261225844,23.470129980545444,3-term
energy,H I 4→2 + He II 2→1 − He I 3¹P→2¹P,H I+He,41.49579343459021,1.8483696261225844,21.449943370708798,3-term
energy,H I 4→2 − He II 2→1 − He I 3¹P→2¹P,H I+He,40.13048727920426,1.8483696261225844,20.71128907987303,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He I 3¹P→2¹P,H I+He,17.775720819755744,1.3163461168401311,12.503835041824784,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He I 3¹P→2¹P,H I+He,7.737554079481652,1.3163461168401311,4.8780543965560765,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He I 3¹P→2¹P,H I+He,6.237349988759889,1.3163461168401311,3.7383814248888836,3-term
energy,H I 4→2 + He II 2→1 + He I 4¹P→2¹P,H I+He,45.88570460345099,1.8483696261225844,23.82496139027543,3-term
energy,H I 4→2 + He II 2→1 − He I 4¹P→2¹P,H I+He,40.839933834451045,1.8483696261225844,21.095111960978812,3-term
energy,H I 4→2 − He II 2→1 − He I 4¹P→2¹P,H I+He,40.78634687934343,1.8483696261225844,21.06612048960302,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He I 4¹P→2¹P,H I+He,24.794804189892787,1.3163461168401311,17.836082602205217,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He I 4¹P→2¹P,H I+He,0.7184707093446079,1.3163461168401311,0.45419316382435504,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He I 4¹P→2¹P,H I+He,0.7817333813771548,1.3163461168401311,0.40613386450845174,3-term
energy,H I 4→2 + He II 2→1 + He I 4¹P→3¹P,H I+He,44.01867881909019,1.8483696261225844,22.814868085357112,3-term
energy,H I 4→2 + He II 2→1 − He I 4¹P→3¹P,H I+He,42.706959618811844,1.8483696261225844,22.10520526589713,3-term
energy,H I 4→2 − He II 2→1 − He I 4¹P→3¹P,H I+He,38.91932109498263,1.8483696261225844,20.056027184684698,3-term
path_Δr/a0,H I 4→2 + He II 2→1 + He I 4¹P→3¹P,H I+He,19.77572081975574,1.3163461168401311,14.023192279570862,3-term
path_Δr/a0,H I 4→2 + He II 2→1 − He I 4¹P→3¹P,H I+He,5.737554079481653,1.3163461168401311,3.358697158809997,3-term
path_Δr/a0,H I 4→2 − He II 2→1 − He I 4¹P→3¹P,H I+He,4.23734998875989,1.3163461168401311,2.2190241871428045,3-term
energy,H I 4→2 + He II 3→1 + He II 3→2,H I+He,58.47658559252211,1.8483696261225844,30.636846205480726,3-term
energy,H I 4→2 + He II 3→1 − He II 3→2,H I+He,43.36120539509824,1.8483696261225844,22.45916356895518,3-term
energy,H I 4→2 − He II 3→1 − He II 3→2,H I+He,53.37722786841455,1.8483696261225844,27.878005304808315,3-term
path_Δr/a0,H I 4→2 + He II 3→1 + He II 3→2,H I+He,15.256977600821632,1.3163461168401311,10.590399671969083,3-term
path_Δr/a0,H I 4→2 + He II 3→1 − He II 3→2,H I+He,12.756637449618697,1.3163461168401311,8.69094471919043,3-term
path_Δr/a0,H I 4→2 − He II 3→1 − He II 3→2,H I+He,8.756093207694,1.3163461168401311,5.651816794744583,3-term
energy,H I 4→2 + He II 3→1 + He II 4→1,H I+He,101.93330366011574,1.8483696261225844,54.147683785491665,3-term
energy,H I 4→2 + He II 3→1 − He II 4→1,H I+He,0.09551267249539563,1.8483696261225844,0.9483259889442366,3-term
energy,H I 4→2 − He II 3→1 − He II 4→1,H I+He,96.83394593600818,1.8483696261225844,51.38884288481925,3-term
path_Δr/a0,H I 4→2 + He II 3→1 + He II 4→1,H I+He,17.75731775202457,1.3163461168401311,12.489854624747739,3-term
path_Δr/a0,H I 4→2 + He II 3→1 − He II 4→1,H I+He,10.256297298415761,1.3163461168401311,6.791489766411775,3-term
path_Δr/a0,H I 4→2 − He II 3→1 − He II 4→1,H I+He,6.255753056491065,1.3163461168401311,3.7523618419659295,3-term
energy,H I 4→2 + He II 3→1 + He II 4→2,H I+He,61.12177712707129,1.8483696261225844,32.067940666872694,3-term
energy,H I 4→2 + He II 3→1 − He II 4→2,H I+He,40.71601386054906,1.8483696261225844,21.028069107563212,3-term
energy,H I 4→2 − He II 3→1 − He II 4→2,H I+He,56.02241940296373,1.8483696261225844,29.309099766200283,3-term
path_Δr/a0,H I 4→2 + He II 3→1 + He II 4→2,H I+He,17.007215706663686,1.3163461168401311,11.92001813891414,3-term
path_Δr/a0,H I 4→2 + He II 3→1 − He II 4→2,H I+He,11.006399343776643,1.3163461168401311,7.361326252245372,3-term
path_Δr/a0,H I 4→2 − He II 3→1 − He II 4→2,H I+He,7.005855101851945,1.3163461168401311,4.322198327799526,3-term
energy,H I 4→2 + He II 3→1 + He II 4→3,H I+He,53.56408702835935,1.8483696261225844,27.979099348609925,3-term
energy,H I 4→2 + He II 3→1 − He II 4→3,H I+He,48.273703959261,1.8483696261225844,25.116910425825985,3-term
energy,H I 4→2 − He II 3→1 − He II 4→3,H I+He,48.46472930425179,1.8483696261225844,25.22025844793751,3-term
path_Δr/a0,H I 4→2 + He II 3→1 + He II 4→3,H I+He,15.75704563106222,1.3163461168401311,10.970290662524814,3-term
path_Δr/a0,H I 4→2 + He II 3→1 − He II 4→3,H I+He,12.25656941937811,1.3163461168401311,8.311053728634699,3-term
path_Δr/a0,H I 4→2 − He II 3→1 − He II 4→3,H I+He,8.256025177453413,1.3163461168401311,5.271925804188853,3-term
energy,H I 4→2 + He II 3→1 + He I 2¹P→1s²,H I+He,72.1370767326992,1.8483696261225844,38.02740864879103,3-term
energy,H I 4→2 + He II 3→1 − He I 2¹P→1s²,H I+He,29.70071425492115,1.8483696261225844,15.068601125644872,3-term
energy,H I 4→2 − He II 3→1 − He I 2¹P→1s²,H I+He,67.03771900859164,1.8483696261225844,35.26856774811862,3-term
path_Δr/a0,H I 4→2 + He II 3→1 + He I 2¹P→1s²,H I+He,17.491704474421798,1.3163461168401311,12.288073896864125,3-term
path_Δr/a0,H I 4→2 + He II 3→1 − He I 2¹P→1s²,H I+He,10.52191057601853,1.3163461168401311,6.9932704942953885,3-term
path_Δr/a0,H I 4→2 − He II 3→1 − He I 2¹P→1s²,H I+He,6.521366334093834,1.3163461168401311,3.9541425698495427,3-term
energy,H I 4→2 + He II 3→1 + He I 3¹P→1s²,H I+He,74.00410251706,1.8483696261225844,39.03750195370935,3-term
energy,H I 4→2 + He II 3→1 − He I 3¹P→1s²,H I+He,27.833688470560347,1.8483696261225844,14.05850782072655,3-term
energy,H I 4→2 − He II 3→1 − He I 3¹P→1s²,H I+He,68.90474479295244,1.8483696261225844,36.27866105303694,3-term
path_Δr/a0,H I 4→2 + He II 3→1 + He I 3¹P→1s²,H I+He,22.51078784455884,1.3163461168401311,16.100964219498476,3-term
path_Δr/a0,H I 4→2 + He II 3→1 − He I 3¹P→1s²,H I+He,5.502827205881486,1.3163461168401311,3.180380171661036,3-term
path_Δr/a0,H I 4→2 − He II 3→1 − He I 3¹P→1s²,H I+He,1.5022829639567892,1.3163461168401311,0.14125224721519034,3-term
energy,H I 4→2 + He II 3→1 + He I 4¹P→1s²,H I+He,74.65996211719917,1.8483696261225844,39.39233336343934,3-term
energy,H I 4→2 + He II 3→1 − He I 4¹P→1s²,H I+He,27.177828870421173,1.8483696261225844,13.70367641099656,3-term
energy,H I 4→2 − He II 3→1 − He I 4¹P→1s²,H I+He,69.56060439309161,1.8483696261225844,36.63349246276693,3-term
path_Δr/a0,H I 4→2 + He II 3→1 + He I 4¹P→1s²,H I+He,29.529871214695888,1.3163461168401311,21.43321177987891,3-term
