obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"3895.115"	"3.95e+04"	D+	"12.9706652"	"13.2889721"	"2s2.2p2.(3P).3d"	"2P"	"3/2"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	4	4		
""	"3906.98"	"2.95e+05"	D+	"13.004219"	"13.3215593"	"2s2.2p2.(3P).3d"	"4P"	"1/2"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	2	4		
""	"3954.510"	"1.89e+05"	D+	"12.9754460"	"13.2889721"	"2s2.2p2.(3P).3d"	"2P"	"1/2"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	2	4		
""	"3959.948"	"3.70e+04"	D+	"13.8244077"	"14.1375033"	"2s2.2p2.(3P).5p"	"4S*"	"3/2"	"2s2.2p2.(3P).7s"	"4P"	"1/2"	4	2		
""	"3975.566"	"4.14e+05"	D+	"13.3392701"	"13.6511356"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	2	4		
""	"3986.600"	"9.74e+04"	C	"13.0332041"	"13.3442064"	"2s2.2p2.(3P).3d"	"2D"	"3/2"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	4	4		
""	"4024.836"	"8.52e+05"	C	"13.0361586"	"13.3442064"	"2s2.2p2.(3P).3d"	"2D"	"5/2"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	6	4		
""	"4030.569"	"3.02e+05"	D+	"13.3215593"	"13.6291690"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"5/2"	4	6		
""	"4039.505"	"1.97e+06"	D+	"13.3442064"	"13.6511356"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	"2s2.2p2.(3P).5s"	"2P"	"3/2"	4	4		
""	"4050.897"	"9.29e+05"	C	"13.0332041"	"13.3392701"	"2s2.2p2.(3P).3d"	"2D"	"3/2"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	4	2		
""	"4086.218"	"1.52e+06"	D+	"13.3392701"	"13.6426905"	"2s2.2p2.(3P).4p"	"2P*"	"1/2"	"2s2.2p2.(3P).5s"	"2P"	"1/2"	2	2		
""	"4093.754"	"4.69e+04"	C	"12.9948285"	"13.2976904"	"2s2.2p2.(3P).3d"	"2F"	"5/2"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	6	6		
""	"4124.121"	"2.05e+04"	C	"13.7028638"	"14.0034956"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(3P).5d"	"2D"	"5/2"	4	6		
""	"4147.832"	"2.77e+05"	D+	"13.3215593"	"13.6204726"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"3/2"	4	4		
""	"4153.795"	"7.25e+05"	D+	"13.3442064"	"13.6426905"	"2s2.2p2.(3P).4p"	"2P*"	"3/2"	"2s2.2p2.(3P).5s"	"2P"	"1/2"	4	2		
""	"4156.267"	"2.71e+05"	C	"13.7028638"	"14.0011704"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(3P).5d"	"2D"	"3/2"	4	4		
""	"4165.002"	"2.79e+05"	C	"13.7058146"	"14.0034956"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(3P).5d"	"2D"	"5/2"	6	6		
""	"4197.792"	"2.92e+04"	C	"13.7058146"	"14.0011704"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(3P).5d"	"2D"	"3/2"	6	4		
""	"4215.091"	"9.02e+05"	C	"12.9948285"	"13.2889721"	"2s2.2p2.(3P).3d"	"2F"	"5/2"	"2s2.2p2.(3P).4p"	"2D*"	"3/2"	6	4		
""	"4216.285"	"8.58e+05"	C	"13.0036301"	"13.2976904"	"2s2.2p2.(3P).3d"	"2F"	"7/2"	"2s2.2p2.(3P).4p"	"2D*"	"5/2"	8	6		
""	"4225.452"	"2.62e+05"	D+	"13.3215593"	"13.6149817"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	"2s2.2p2.(3P).5s"	"4P"	"1/2"	4	2		
""	"4261.870"	"1.31e+06"	C	"13.7058146"	"13.9967297"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(3P).5d"	"2F"	"7/2"	6	8		
""	"4286.363"	"2.68e+05"	D+	"12.9123120"	"13.2015647"	"2s2.2p2.(3P).4s"	"2P"	"1/2"	"2s2.2p2.(3P).4p"	"2S*"	"1/2"	2	2		
""	"4364.015"	"1.14e+06"	C	"13.7028638"	"13.9869696"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(3P).5d"	"2F"	"5/2"	4	6		
""	"4373.464"	"2.65e+05"	D+	"13.7028638"	"13.9863558"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(3P).5d"	"2P"	"1/2"	4	2		
""	"4378.121"	"6.34e+04"	D+	"13.6426905"	"13.9258810"	"2s2.2p2.(3P).5s"	"2P"	"1/2"	"2s2.2p2.(1D).3p"	"2P*"	"3/2"	2	4		
""	"4386.001"	"2.62e+04"	D+	"13.7028638"	"13.9855454"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	"2s2.2p2.(3P).5d"	"2P"	"3/2"	4	4		
""	"4409.817"	"7.90e+04"	C	"13.7058146"	"13.9869696"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	"2s2.2p2.(3P).5d"	"2F"	"5/2"	6	6		
