obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
"481.8717"	"481.871842"	"8.8e+04"	C	"7.48277598"	"10.055746371"	"2s2.2p.3s"	"3P*"	"1"	"2s2.2p.4p"	"3S"	"1"	3	3		
"482.8153"	"482.814347"	"6.3e+04"	C	"7.48779869"	"10.055746371"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.4p"	"3S"	"1"	5	3		
"493.340225"	"493.340196"	"6.0e+06"	B	"7.68476777"	"10.19792602"	"2s2.2p.3s"	"1P*"	"1"	"2s2.2p.4p"	"1S"	"0"	3	1		
""	"501.266304"	"9.9e+03"	C	"7.945771557"	"10.41919132"	"2s.2p3"	"3D*"	"3"	"2s2.2p.(2P*<3/2>).4f"	"2[3/2]"	"2"	7	5		
"501.340"	"501.342771"	"8.2e+04"	C	"7.94613476"	"10.41917726"	"2s.2p3"	"3D*"	"1"	"2s2.2p.(2P*<3/2>).4f"	"2[3/2]"	"1"	3	3		
"501.368"	"501.367432"	"4.4e+04"	C	"7.94627046"	"10.41919132"	"2s.2p3"	"3D*"	"2"	"2s2.2p.(2P*<3/2>).4f"	"2[3/2]"	"2"	5	5		
"501.849"	"501.849172"	"1.3e+05"	C	"7.945771557"	"10.416318591"	"2s.2p3"	"3D*"	"3"	"2s2.2p.(2P*<3/2>).4f"	"2[5/2]"	"3"	7	7		
"501.9160"	"501.919035"	"3.1e+04"	C	"7.94613476"	"10.41633791"	"2s.2p3"	"3D*"	"1"	"2s2.2p.(2P*<3/2>).4f"	"2[5/2]"	"2"	3	5		
"501.947"	"501.946609"	"7.7e+04"	C	"7.94627046"	"10.41633791"	"2s.2p3"	"3D*"	"2"	"2s2.2p.(2P*<3/2>).4f"	"2[5/2]"	"2"	5	5		
"502.525"	"502.524609"	"1.8e+05"	C	"7.945771557"	"10.41299796"	"2s.2p3"	"3D*"	"3"	"2s2.2p.(2P*<3/2>).4f"	"2[7/2]"	"4"	7	9		
"502.6317"	"502.633078"	"7.1e+04"	C	"7.94627046"	"10.41296443"	"2s.2p3"	"3D*"	"2"	"2s2.2p.(2P*<3/2>).4f"	"2[7/2]"	"3"	5	7		
"504.048"	"504.046124"	"4.7e+05"	C	"7.945771557"	"10.405550385"	"2s.2p3"	"3D*"	"3"	"2s2.2p.(2P*<1/2>).4f"	"2[7/2]"	"4"	7	9		
"504.1539"	"504.153447"	"1.9e+05"	C	"7.94627046"	"10.40552565"	"2s.2p3"	"3D*"	"2"	"2s2.2p.(2P*<1/2>).4f"	"2[7/2]"	"3"	5	7		
"504.2887"	"504.289620"	"5.3e+05"	C	"7.94613476"	"10.40472588"	"2s.2p3"	"3D*"	"1"	"2s2.2p.(2P*<1/2>).4f"	"2[5/2]"	"2"	3	5		
"504.321"	"504.317456"	"5.7e+04"	C	"7.94627046"	"10.40472588"	"2s.2p3"	"3D*"	"2"	"2s2.2p.(2P*<1/2>).4f"	"2[5/2]"	"2"	5	5		
"504.321"	"504.320267"	"3.3e+05"	C	"7.94627046"	"10.404712177"	"2s.2p3"	"3D*"	"2"	"2s2.2p.(2P*<1/2>).4f"	"2[5/2]"	"3"	5	7		
