obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"632.6549"	"1.68e+04"	C	"12.0870271"	"14.0467717"	"2s2.2p3.(4S*).3d"	"3D*"	"2"	"2s2.2p3.(2D*).3p"	"3D"	"2"	5	5		
""	"632.6564"	"2.68e+03"	D	"12.0870271"	"14.0467669"	"2s2.2p3.(4S*).3d"	"3D*"	"2"	"2s2.2p3.(2D*).3p"	"3D"	"3"	5	7		
""	"632.6585"	"3.76e+03"	D	"12.0870382"	"14.0467717"	"2s2.2p3.(4S*).3d"	"3D*"	"3"	"2s2.2p3.(2D*).3p"	"3D"	"2"	7	5		
""	"632.6600"	"2.14e+04"	C	"12.0870382"	"14.0467669"	"2s2.2p3.(4S*).3d"	"3D*"	"3"	"2s2.2p3.(2D*).3p"	"3D"	"3"	7	7		
""	"636.5536"	"1.82e-03"	B+	"0.0196224"	"1.9673642"	"2s2.2p4"	"3P"	"1"	"2s2.2p4"	"1D"	"2"	3	5	M1	
""	"636.5536"	"3.39e-06"	C+	"0.0196224"	"1.9673642"	"2s2.2p4"	"3P"	"1"	"2s2.2p4"	"1D"	"2"	3	5	E2	
""	"639.3500"	"8.60e-07"	B+	"0.0281416"	"1.9673642"	"2s2.2p4"	"3P"	"0"	"2s2.2p4"	"1D"	"2"	1	5	E2	
"645.538"	"645.5386"	"1.65e+06"	C+	"10.7402250"	"12.6608569"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).5s"	"5S*"	"2"	3	5		
"645.622"	"645.6228"	"2.75e+06"	C+	"10.7404756"	"12.6608569"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).5s"	"5S*"	"2"	5	5		
"645.776"	"645.7761"	"3.85e+06"	C+	"10.7409314"	"12.6608569"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).5s"	"5S*"	"2"	7	5		
""	"672.8141"	"1.18e+03"	C	"9.1460911"	"10.9888616"	"2s2.2p3.(4S*).3s"	"5S*"	"2"	"2s2.2p3.(4S*).3p"	"3P"	"2"	5	5		
""	"672.8394"	"6.44e+02"	C	"9.1460911"	"10.9887923"	"2s2.2p3.(4S*).3s"	"5S*"	"2"	"2s2.2p3.(4S*).3p"	"3P"	"1"	5	3		
""	"700.3830"	"1.47e+06"	B	"10.9887923"	"12.7590265"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).4d"	"3D*"	"1"	3	3		
"700.385"	"700.3853"	"2.65e+06"	B	"10.9887923"	"12.7590208"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).4d"	"3D*"	"2"	3	5		
""	"700.4104"	"9.83e+04"	B	"10.9888616"	"12.7590265"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"1"	5	3		
""	"700.4127"	"8.83e+05"	B	"10.9888616"	"12.7590208"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"2"	5	5		
"700.416"	"700.4161"	"3.53e+06"	B	"10.9888616"	"12.7590123"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).4d"	"3D*"	"3"	5	7		
""	"700.4181"	"1.96e+06"	B	"10.9888811"	"12.7590265"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).4d"	"3D*"	"1"	1	3		
""	"701.9235"	"3.22e+04"	C	"12.3588649"	"14.1252140"	"2s2.2p3.(4S*).4p"	"3P"	"1"	"2s2.2p3.(2P*).3s"	"3P*"	"0"	3	1		
""	"702.2263"	"8.05e+03"	C	"12.3588649"	"14.1244523"	"2s2.2p3.(4S*).4p"	"3P"	"1"	"2s2.2p3.(2P*).3s"	"3P*"	"1"	3	3		
""	"702.2303"	"1.34e+04"	C	"12.3588750"	"14.1244523"	"2s2.2p3.(4S*).4p"	"3P"	"2"	"2s2.2p3.(2P*).3s"	"3P*"	"1"	5	3		
""	"702.2431"	"1.07e+04"	C	"12.3589072"	"14.1244523"	"2s2.2p3.(4S*).4p"	"3P"	"0"	"2s2.2p3.(2P*).3s"	"3P*"	"1"	1	3		
""	"702.7412"	"8.03e+03"	C	"12.3588649"	"14.1231587"	"2s2.2p3.(4S*).4p"	"3P"	"1"	"2s2.2p3.(2P*).3s"	"3P*"	"2"	3	5		
""	"702.7452"	"2.41e+04"	C	"12.3588750"	"14.1231587"	"2s2.2p3.(4S*).4p"	"3P"	"2"	"2s2.2p3.(2P*).3s"	"3P*"	"2"	5	5		
"715.867"	"715.8674"	"5.05e+07"	B	"12.7284690"	"14.4604127"	"2s2.2p3.(2D*).3s"	"1D*"	"2"	"2s2.2p3.(2D*).3p"	"1D"	"2"	5	5		
"725.615"	"725.6153"	"2.24e+06"	C+	"10.9887923"	"12.6974691"	"2s2.2p3.(4S*).3p"	"3P"	"1"	"2s2.2p3.(4S*).5s"	"3S*"	"1"	3	3		
"725.645"	"725.6447"	"3.73e+06"	C+	"10.9888616"	"12.6974691"	"2s2.2p3.(4S*).3p"	"3P"	"2"	"2s2.2p3.(4S*).5s"	"3S*"	"1"	5	3		
"725.653"	"725.6530"	"7.45e+05"	C+	"10.9888811"	"12.6974691"	"2s2.2p3.(4S*).3p"	"3P"	"0"	"2s2.2p3.(4S*).5s"	"3S*"	"1"	1	3		
"777.408"	"777.4083"	"3.69e+07"	A	"9.1460911"	"10.7409314"	"2s2.2p3.(4S*).3s"	"5S*"	"2"	"2s2.2p3.(4S*).3p"	"5P"	"3"	5	7		
