obs_wl_vac(nm)	ritz_wl_vac(nm)	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	
""	"743.65"	"1.53e+05"	B	"7.303596"	"8.97084"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.7s"	"3S"	"1"	1	3		
""	"743.67"	"7.64e+05"	B	"7.303641"	"8.97084"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.7s"	"3S"	"1"	5	3		
""	"745.092"	"5.63e+05"	B	"7.4622919"	"9.12630"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.9s"	"1S"	"0"	3	1		
"750.04"	"750.048"	"4.46e+05"	B	"7.4622919"	"9.115308"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.8d"	"1D"	"2"	3	5		
"755.3977"	"755.3987"	"4.2e+05"	D	"7.0525370"	"8.693845"	"1s2.2p2"	"1D"	"2"	"1s2.2s.5p"	"1P*"	"1"	5	3		
"762.0777"	"762.0773"	"1.51e+06"	B	"7.303596"	"8.930520"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.6d"	"3D"	"2"	3	5		
"762.0777"	"762.078"	"1.12e+06"	B	"7.303596"	"8.930519"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.6d"	"3D"	"1"	1	3		
"762.0777"	"762.078"	"8.41e+05"	B	"7.303596"	"8.930519"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.6d"	"3D"	"1"	3	3		
"762.0978"	"762.0981"	"2.02e+06"	B	"7.303641"	"8.930521"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"3"	5	7		
"762.0978"	"762.0986"	"5.05e+05"	B	"7.303641"	"8.930520"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"2"	5	5		
"762.0978"	"762.099"	"5.62e+04"	B	"7.303641"	"8.930519"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.6d"	"3D"	"1"	5	3		
""	"771.651"	"8.20e+05"	B	"7.4622919"	"9.069031"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.8s"	"1S"	"0"	3	1		
"779.414"	"779.417"	"6.02e+05"	B	"7.4622919"	"9.053022"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.7d"	"1D"	"2"	3	5		
"809.2286"	"809.2284"	"3.29e+05"	C	"6.779127"	"8.311256"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.4p"	"1P*"	"1"	1	3		
""	"815.598"	"1.27e+06"	B	"7.4622919"	"8.982454"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.7s"	"1S"	"0"	3	1		
"816.1236"	"816.1239"	"2.65e+05"	B	"7.303596"	"8.822779"	"1s2.2s.3p"	"3P*"	"0"	"1s2.2s.6s"	"3S"	"1"	1	3		
"816.1236"	"816.1239"	"7.94e+05"	B	"7.303596"	"8.822779"	"1s2.2s.3p"	"3P*"	"1"	"1s2.2s.6s"	"3S"	"1"	3	3		
"816.1486"	"816.1483"	"1.32e+06"	B	"7.303641"	"8.822779"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.6s"	"3S"	"1"	5	3		
"825.6339"	"825.6344"	"3.38e+07"	B	"5.27744322"	"6.779127"	"1s2.2s.2p"	"1P*"	"1"	"1s2.2s.3s"	"1S"	"0"	3	1		
