line_index,Z,symbol,transition,level,seat_i,seat_j,static_distance_m,static_radial_projection_m,lane_cosine,swept_mean_inverse_distance_m-1,swept_min_distance_m,swept_max_distance_m,swept_distance_variance_m2
5,6,C,2p²→2p3s,lower,2,5,7.43393870983276e-11,4.637383979345336e-11,0.0,11545575120.894625,7.18704616412504e-11,1.0273346210265579e-10,1.1836441006420868e-22
5,6,C,2p²→2p3s,lower,3,4,7.43393870983276e-11,4.637383979345336e-11,0.0,22041898245.735413,2.2327666978710157e-11,7.672891040399017e-11,3.4784033535161215e-22
5,6,C,2p²→2p3s,lower,3,5,7.43393870983276e-11,4.637383979345336e-11,0.0,22041898245.735394,2.2327666978710183e-11,7.67289104039902e-11,3.478403353516118e-22
5,6,C,2p²→2p3s,lower,4,5,1.006351547467303e-10,8.715260052444656e-11,-0.49999999999999983,16423411063.417816,2.9050866841482192e-11,1.0474438999364065e-10,6.706262011069977e-22
5,6,C,2p²→2p3s,upper,0,1,1.7923073614972704e-11,1.7923073614972704e-11,-1.0,120226633507.18166,3.726426966622863e-12,1.7824889167280555e-11,2.752716889078899e-23
5,6,C,2p²→2p3s,upper,0,2,3.4885636238698834e-11,-3.4885636238698834e-11,1.0,23052586612.43266,3.490105986208712e-11,5.278950379480645e-11,3.9798054048049746e-23
5,6,C,2p²→2p3s,upper,0,3,5.392218837337806e-11,5.392218837337806e-11,-1.0,22465123236.40305,3.600812693661616e-11,5.392218837337806e-11,3.981374651767455e-23
5,6,C,2p²→2p3s,upper,0,4,5.636396806798999e-11,8.957030718380949e-12,0.0,17912619621.74001,4.676366063474478e-11,6.455194680857587e-11,1.987057509561059e-23
5,6,C,2p²→2p3s,upper,0,5,1.3228837298649046e-10,-1.3228837298649046e-10,1.0,7087010333.656118,1.323116671329281e-10,1.5020243442325235e-10,4.0083932583541296e-23
5,6,C,2p²→2p3s,upper,1,2,5.2808709853671544e-11,5.2808709853671544e-11,-1.0,23053089330.643177,3.4876624060488025e-11,5.2808709853671544e-11,3.9877538182911333e-23
5,6,C,2p²→2p3s,upper,1,3,3.599911475840535e-11,-3.599911475840535e-11,1.0,22465588115.226833,3.6014459535634203e-11,5.392095474563397e-11,3.9893294346943517e-23
5,6,C,2p²→2p3s,upper,1,4,5.6365400932690074e-11,8.966042896591757e-12,0.0,17912504396.203068,4.725692985050219e-11,6.419423202835689e-11,1.9910192510238082e-23
5,6,C,2p²→2p3s,upper,1,5,1.5021144660146317e-10,1.5021144660146317e-10,-1.0,7087024729.259332,1.323026799785624e-10,1.5021144660146317e-10,4.016457351158312e-23
5,6,C,2p²→2p3s,upper,2,3,8.88078246120769e-11,8.88078246120769e-11,-1.0,33841691133.92405,4.781105875155777e-12,8.868613603211538e-11,7.413338494799385e-22
5,6,C,2p²→2p3s,upper,2,4,7.084382783975461e-11,4.3842666957079784e-11,0.0,23009902587.384457,2.1899501495666727e-11,7.302291786449745e-11,3.1239061034721706e-22
5,6,C,2p²→2p3s,upper,2,5,9.740273674779161e-11,-9.740273674779161e-11,1.0,7260320544.687175,9.74027367477916e-11,1.850880706619512e-10,9.434390461577963e-22
5,6,C,2p²→2p3s,upper,3,4,7.154392986143633e-11,4.496515765499711e-11,0.0,23013074479.97744,2.1197864326552847e-11,7.384961923147038e-11,3.2544569946005967e-22
5,6,C,2p²→2p3s,upper,3,5,1.8621056135986852e-10,1.8621056135986852e-10,-1.0,7270260722.555774,9.628024604987428e-11,1.8621056135986855e-10,9.91386655042419e-22
5,6,C,2p²→2p3s,upper,4,5,1.5181216211104916e-10,5.564771780656755e-11,0.0,6950772344.1111355,8.577919653589935e-11,1.9681411171793166e-10,7.312782257362905e-22
6,7,N,2p³→2p²3s,lower,0,1,1.5346682282388725e-11,1.5346682282388725e-11,-1.0,453753520934.17126,7.652829285536079e-14,1.53398136028438e-11,2.2354082147758247e-23
6,7,N,2p³→2p²3s,lower,0,2,3.209589616231336e-11,-3.209589616231336e-11,1.0,25384122443.895805,3.2095925715920566e-11,4.7442558451055536e-11,2.923328943467503e-23
6,7,N,2p³→2p²3s,lower,0,3,4.744257844470208e-11,4.744257844470208e-11,-1.0,25384122443.895813,3.209828981713189e-11,4.744095899915093e-11,2.9233289434675006e-23
6,7,N,2p³→2p²3s,lower,0,4,4.761083048652725e-11,7.673341141194363e-12,0.0,21211685618.834816,3.9383460379506624e-11,5.4612502302764864e-11,1.45791320045356e-23
6,7,N,2p³→2p²3s,lower,0,5,4.761083048652726e-11,7.673341141194363e-12,0.0,21211685618.834873,3.93732422620511e-11,5.4619869580652604e-11,1.4579132004536102e-23
6,7,N,2p³→2p²3s,lower,0,6,4.761083048652726e-11,7.673341141194363e-12,0.0,21211685618.834965,3.93498013342571e-11,5.463675955058247e-11,1.4579132004536622e-23
6,7,N,2p³→2p²3s,lower,1,2,4.744257844470208e-11,4.744257844470208e-11,-1.0,25384122443.895813,3.209828981713189e-11,4.744095899915093e-11,2.9233289434675006e-23
6,7,N,2p³→2p²3s,lower,1,3,3.209589616231336e-11,-3.209589616231336e-11,1.0,25384122443.895813,3.2095925715920566e-11,4.744255845105554e-11,2.9233289434675023e-23
6,7,N,2p³→2p²3s,lower,1,4,4.761083048652725e-11,7.673341141194363e-12,0.0,21211685618.834824,3.939819036048321e-11,5.4601876850093665e-11,1.4579132004535594e-23
6,7,N,2p³→2p²3s,lower,1,5,4.761083048652726e-11,7.673341141194363e-12,0.0,21211685618.834824,3.938900551439987e-11,5.460850303588484e-11,1.4579132004535588e-23
6,7,N,2p³→2p²3s,lower,1,6,4.761083048652726e-11,7.673341141194363e-12,0.0,21211685618.835144,3.932077220579901e-11,5.465765483784802e-11,1.45791320045378e-23
6,7,N,2p³→2p²3s,lower,2,3,7.953847460701544e-11,7.953847460701544e-11,-1.0,54015837481.12957,5.94940850943644e-13,7.95362495230616e-11,5.991426115013493e-22
6,7,N,2p³→2p²3s,lower,2,4,6.155894127623051e-11,3.976923730350772e-11,0.0,23018225068.762817,2.549251905510592e-11,6.623495603071392e-11,1.9957061205534043e-22
6,7,N,2p³→2p²3s,lower,2,5,6.155894127623052e-11,3.976923730350772e-11,0.0,14808530485.625553,5.452964641199476e-11,8.191989429956833e-11,9.30648679026128e-23
6,7,N,2p³→2p²3s,lower,2,6,6.155894127623052e-11,3.976923730350772e-11,0.0,20079281810.298035,3.331827047107886e-11,6.962261141180812e-11,1.6084312052560556e-22
6,7,N,2p³→2p²3s,lower,3,4,6.155894127623051e-11,3.976923730350772e-11,0.0,29957854017.5541,1.346448196415423e-11,6.259935318194838e-11,2.7623955430539467e-22
6,7,N,2p³→2p²3s,lower,3,5,6.155894127623052e-11,3.976923730350772e-11,0.0,23018225068.76282,2.549251905510592e-11,6.623495603071392e-11,1.9957061205534083e-22
6,7,N,2p³→2p²3s,lower,3,6,6.155894127623052e-11,3.976923730350772e-11,0.0,15246381463.533632,5.2266764295265607e-11,8.042874602603935e-11,9.831635747642069e-23
6,7,N,2p³→2p²3s,lower,4,5,8.138631977207877e-11,7.048262044314396e-11,-0.49999999999999983,21461409529.530437,2.0396595274750235e-11,8.389882574331979e-11,4.666836465038308e-22
6,7,N,2p³→2p²3s,lower,4,6,8.138631977207878e-11,7.048262044314398e-11,-0.5000000000000004,16635979535.158886,3.6737581518719424e-11,8.929334010313308e-11,3.336686986652794e-22
6,7,N,2p³→2p²3s,lower,5,6,8.138631977207877e-11,7.048262044314396e-11,-0.4999999999999997,21461409529.53043,2.038851844765415e-11,8.390078888436967e-11,4.6668364650383095e-22
6,7,N,2p³→2p²3s,upper,0,1,1.533673296192103e-11,1.533673296192103e-11,-1.0,171265610453.8204,2.058707545329234e-12,1.5090265388188033e-11,2.222070203472231e-23
6,7,N,2p³→2p²3s,upper,0,2,3.010974079711058e-11,-3.010974079711058e-11,1.0,26751379823.157444,3.0131516713024356e-11,4.542632096830177e-11,2.9151590090054856e-23
6,7,N,2p³→2p²3s,upper,0,3,4.623247425364925e-11,4.623247425364925e-11,-1.0,26190857267.767273,3.0903866068511435e-11,4.623086430392059e-11,2.916093435785317e-23
6,7,N,2p³→2p²3s,upper,0,4,4.5974934663296425e-11,7.665508368496842e-12,0.0,21981858113.74494,3.7799216529309825e-11,5.290187581134628e-11,1.4539238733279496e-23
6,7,N,2p³→2p²3s,upper,0,5,4.597493466329644e-11,7.665508368496842e-12,0.0,21981858551.890488,3.775325110308205e-11,5.293468868083e-11,1.453924410247122e-23
6,7,N,2p³→2p²3s,upper,0,6,1.1928966841845364e-10,-1.1928966841845364e-10,1.0,7883989644.954297,1.193042694491015e-10,1.3462032563366977e-10,2.9359913791919456e-23
6,7,N,2p³→2p²3s,upper,1,2,4.5446473759031614e-11,4.5446473759031614e-11,-1.0,26751806110.7363,3.0106447974114874e-11,4.544486838967494e-11,2.9194739703834483e-23
6,7,N,2p³→2p²3s,upper,1,3,3.089574129172822e-11,-3.089574129172822e-11,1.0,26191257053.382057,3.0917424390381474e-11,4.6223694765386036e-11,2.9204112068497637e-23
6,7,N,2p³→2p²3s,upper,1,4,4.5975888088319034e-11,7.671224593424189e-12,0.0,21981742388.643406,3.816635458889465e-11,5.263928142000066e-11,1.4560695483542343e-23
6,7,N,2p³→2p²3s,upper,1,5,4.5975888088319053e-11,7.671224593424189e-12,0.0,21981743466.99499,3.799168785039742e-11,5.276548327550161e-11,1.4560708733180227e-23
6,7,N,2p³→2p²3s,upper,1,6,1.3462640138037468e-10,1.3462640138037468e-10,-1.0,7884000400.1075735,1.193038390076741e-10,1.3462640138037468e-10,2.940368787277934e-23
6,7,N,2p³→2p²3s,upper,2,3,7.634221505075983e-11,7.634221505075983e-11,-1.0,41097359563.350716,3.5152141175341165e-12,7.626535179180882e-11,5.491400095776205e-22
6,7,N,2p³→2p²3s,upper,2,4,5.900766092865064e-11,3.777524916560742e-11,0.0,23956500142.465607,2.497788963180762e-11,6.332812584315847e-11,1.8187356261437583e-22
6,7,N,2p³→2p²3s,upper,2,5,5.900766092865066e-11,3.777524916560742e-11,0.0,15451209546.210728,5.237854634026044e-11,7.84191270862067e-11,8.509026186191844e-23
6,7,N,2p³→2p²3s,upper,2,6,8.917992762134306e-11,-8.917992762134306e-11,1.0,8060393546.828594,8.918059623733447e-11,1.647300639829071e-10,7.01460501260608e-22
6,7,N,2p³→2p²3s,upper,3,4,5.951760627187043e-11,3.856696588515241e-11,0.0,31070633817.84866,1.3273572855354544e-11,6.04451911371608e-11,2.592295426752432e-22
6,7,N,2p³→2p²3s,upper,3,5,5.951760627187044e-11,3.856696588515241e-11,0.0,23825706755.292343,2.4658440747425202e-11,6.401849991805826e-11,1.8703848594189824e-22
6,7,N,2p³→2p²3s,upper,3,6,1.6552214267210288e-10,1.6552214267210288e-10,-1.0,8068607108.375883,8.84269399623477e-11,1.6550145567359844e-10,7.306324616836247e-22
6,7,N,2p³→2p²3s,upper,4,5,7.85162645331567e-11,6.799707969597282e-11,-0.49999999999999983,22245833720.08051,1.998151046095147e-11,8.086560992709487e-11,4.343488785464816e-22
6,7,N,2p³→2p²3s,upper,4,6,1.3480560638101343e-10,4.533138646398188e-11,0.0,7757555946.687059,8.258811397247826e-11,1.7182638462696702e-10,4.903270334620319e-22
6,7,N,2p³→2p²3s,upper,5,6,1.3480560638101343e-10,4.5331386463981896e-11,0.0,7757555947.002406,8.209763633555489e-11,1.7206127144601844e-10,4.903270334952443e-22
7,8,O,2p⁴→2p³3s,lower,0,1,1.3409204321116965e-11,1.3409204321116965e-11,-1.0,377499061294.8223,1.1701589751314368e-13,1.340460932169847e-11,1.7050795213383702e-23
7,8,O,2p⁴→2p³3s,lower,0,2,2.7967936785447485e-11,-2.7967936785447485e-11,1.0,29116696222.24224,2.7967936785447485e-11,4.137714110656445e-11,2.2317273794537714e-23
7,8,O,2p⁴→2p³3s,lower,0,3,4.137714110656445e-11,4.137714110656445e-11,-1.0,29116696222.242256,2.7967936785447482e-11,4.137714110656446e-11,2.2317273794537676e-23
7,8,O,2p⁴→2p³3s,lower,0,4,3.913819068680421e-11,6.704602160558482e-12,0.0,25837069845.09184,3.1879735381619155e-11,4.5246860802394186e-11,1.1115984099158455e-23
7,8,O,2p⁴→2p³3s,lower,0,5,4.135212596576037e-11,6.704602160558482e-12,0.0,24425036286.948254,3.412479059362342e-11,4.7492055237877175e-11,1.112901902963162e-23
7,8,O,2p⁴→2p³3s,lower,0,6,4.135212596576037e-11,6.704602160558482e-12,0.0,24425036286.947723,3.425224189142112e-11,4.7400216974058273e-11,1.1129019029629437e-23
7,8,O,2p⁴→2p³3s,lower,0,7,4.266249279137599e-11,6.704602160558482e-12,0.0,23660381804.798885,3.5452027760844655e-11,4.881936408836884e-11,1.1135765490221548e-23
7,8,O,2p⁴→2p³3s,lower,1,2,4.137714110656445e-11,4.137714110656445e-11,-1.0,29116696222.242252,2.796793678544748e-11,4.137714110656445e-11,2.2317273794537693e-23
7,8,O,2p⁴→2p³3s,lower,1,3,2.7967936785447485e-11,-2.7967936785447485e-11,1.0,29116696222.24224,2.7967936785447482e-11,4.137714110656446e-11,2.23172737945377e-23
7,8,O,2p⁴→2p³3s,lower,1,4,3.913819068680421e-11,6.704602160558482e-12,0.0,25837069845.090626,3.196575475962112e-11,4.518613131394473e-11,1.1115984099154091e-23
7,8,O,2p⁴→2p³3s,lower,1,5,4.135212596576037e-11,6.704602160558482e-12,0.0,24425036286.948364,3.4106488674727045e-11,4.7505200494861e-11,1.1129019029632154e-23
7,8,O,2p⁴→2p³3s,lower,1,6,4.135212596576037e-11,6.704602160558482e-12,0.0,24425036286.94807,3.4155221273592626e-11,4.747017488411173e-11,1.1129019029630891e-23
7,8,O,2p⁴→2p³3s,lower,1,7,4.266249279137599e-11,6.704602160558482e-12,0.0,23660381804.798607,3.553655970212195e-11,4.875786610267044e-11,1.1135765490220276e-23
7,8,O,2p⁴→2p³3s,lower,2,3,6.934507789201193e-11,6.934507789201193e-11,-1.0,61553946026.7462,6.051422838621164e-13,6.934243744393101e-11,4.554115957961764e-22
7,8,O,2p⁴→2p³3s,lower,2,4,5.185586984197241e-11,3.4672538946005967e-11,0.0,24710449852.71959,2.6145554282257316e-11,5.7944038921312894e-11,1.229191833483426e-22
7,8,O,2p⁴→2p³3s,lower,2,5,5.354653666409292e-11,3.4672538946005967e-11,0.0,18293717864.042515,4.264756846156876e-11,6.817630709902241e-11,8.067241522324433e-23
7,8,O,2p⁴→2p³3s,lower,2,6,5.354653666409292e-11,3.4672538946005967e-11,0.0,19664866449.311226,3.8110618322927414e-11,6.543732840269571e-11,9.21102178215077e-23
7,8,O,2p⁴→2p³3s,lower,2,7,5.4564838110317373e-11,3.4672538946005967e-11,0.0,17950258643.621727,4.352930106924772e-11,6.939760475330051e-11,8.284218297928403e-23
7,8,O,2p⁴→2p³3s,lower,3,4,5.185586984197241e-11,3.4672538946005967e-11,0.0,40214798606.60272,7.801862602966329e-12,5.229133242370917e-11,2.1919757777759015e-22
7,8,O,2p⁴→2p³3s,lower,3,5,5.354653666409292e-11,3.4672538946005967e-11,0.0,23835310343.61247,2.729492716741061e-11,5.978827450763778e-11,1.2844801694463947e-22
7,8,O,2p⁴→2p³3s,lower,3,6,5.354653666409292e-11,3.4672538946005967e-11,0.0,16515624078.794132,4.95283567810011e-11,7.26791020816999e-11,6.65619843235177e-23
7,8,O,2p⁴→2p³3s,lower,3,7,5.4564838110317373e-11,3.4672538946005967e-11,0.0,30381255926.377007,1.5854463867534454e-11,5.632971243770926e-11,1.919976153212882e-22
7,8,O,2p⁴→2p³3s,lower,4,5,6.874095284663975e-11,5.896213721064043e-11,-0.49999999999999983,26523213231.47636,1.535655744347833e-11,7.03944741770355e-11,3.4720105460834886e-22
7,8,O,2p⁴→2p³3s,lower,4,6,6.874095284663975e-11,5.896213721064044e-11,-0.5000000000000004,20657068935.129604,2.81381303973656e-11,7.424305652022221e-11,2.5523764851713276e-22
7,8,O,2p⁴→2p³3s,lower,4,7,8.069201573743985e-11,8.069201573743985e-11,-1.0,35544763369.96471,3.641322595424391e-12,8.06889492560927e-11,6.023271847692249e-22
7,8,O,2p⁴→2p³3s,lower,5,6,7.067630363332706e-11,6.120747439204366e-11,-0.4999999999999997,25883790245.98764,1.5627566212470248e-11,7.237817307030368e-11,3.6880159453022915e-22
7,8,O,2p⁴→2p³3s,lower,5,7,4.1484606718721826e-11,1.9738797932622125e-11,0.49999999999999983,17256119751.81229,5.079938891072708e-11,6.557277294652011e-11,2.719894778246048e-23
7,8,O,2p⁴→2p³3s,lower,6,7,4.148460671872181e-11,1.9738797932622105e-11,0.5000000000000004,26443565439.58814,2.75174596379456e-11,4.976102268855774e-11,6.08924764084269e-23
7,8,O,2p⁴→2p³3s,upper,0,1,1.3403814536491352e-11,1.3403814536491352e-11,-1.0,273203826554.26215,1.0516581582637219e-12,1.3033466104802808e-11,1.8674513301401996e-23
7,8,O,2p⁴→2p³3s,upper,0,2,2.659584277250185e-11,-2.659584277250185e-11,1.0,30344950803.139904,2.659584277250185e-11,3.9995810998309304e-11,2.2273320868615784e-23
7,8,O,2p⁴→2p³3s,upper,0,3,4.0584990317601924e-11,4.0584990317601924e-11,-1.0,29806545021.010044,2.718502209179447e-11,4.0584990317601924e-11,2.2279274805270082e-23
7,8,O,2p⁴→2p³3s,upper,0,4,3.8940574543791693e-11,6.699984112903726e-12,0.0,25970766751.03681,3.2096471868204334e-11,4.474989592406629e-11,1.1099569655350697e-23
7,8,O,2p⁴→2p³3s,upper,0,5,3.89405745437917e-11,6.699984112903726e-12,0.0,25970766751.03684,3.209647186820441e-11,4.474989592406623e-11,1.1099569655350705e-23
7,8,O,2p⁴→2p³3s,upper,0,6,3.8940574543791693e-11,6.699984112903726e-12,0.0,25970768165.966183,3.214847084486617e-11,4.471255432133117e-11,1.1099580228998715e-23
7,8,O,2p⁴→2p³3s,upper,0,7,1.0944363549534072e-10,-1.0944363549534072e-10,1.0,8617206124.284452,1.0945337927182104e-10,1.22842638932907e-10,2.2430881020902596e-23
7,8,O,2p⁴→2p³3s,upper,1,2,3.99996573089932e-11,3.99996573089932e-11,-1.0,30345316594.200996,2.6591996461817948e-11,3.999965730899321e-11,2.2298702801743837e-23
7,8,O,2p⁴→2p³3s,upper,1,3,2.7181175781110572e-11,-2.7181175781110572e-11,1.0,29806891494.73747,2.7181175781110565e-11,4.058883662828583e-11,2.2304670515694528e-23
7,8,O,2p⁴→2p³3s,upper,1,4,3.8941236511385395e-11,6.703830423587627e-12,0.0,25970656784.256462,3.1766841477244164e-11,4.498563753722903e-11,1.1112186063985512e-23
7,8,O,2p⁴→2p³3s,upper,1,5,3.8941236511385395e-11,6.703830423587627e-12,0.0,25970656681.554928,3.1931627757303834e-11,4.486881936089133e-11,1.111218546100317e-23
7,8,O,2p⁴→2p³3s,upper,1,6,3.8941236511385395e-11,6.703830423587627e-12,0.0,25970655222.566963,3.214496139187913e-11,4.4716230377636924e-11,1.1112174618415741e-23
7,8,O,2p⁴→2p³3s,upper,1,7,1.2284745003183206e-10,1.2284745003183206e-10,-1.0,8617214381.928228,1.0945711832702912e-10,1.2284745003183206e-10,2.245662642462025e-23
7,8,O,2p⁴→2p³3s,upper,2,3,6.718083309010378e-11,6.718083309010378e-11,-1.0,42594822563.239586,5.303572572282349e-12,6.697375295532716e-11,4.2338989603242646e-22
7,8,O,2p⁴→2p³3s,upper,2,4,5.079459269125339e-11,3.3295826885405576e-11,0.0,25168764460.912457,2.5908545257915333e-11,5.6671910577284316e-11,1.1657719140381147e-22
7,8,O,2p⁴→2p³3s,upper,2,5,5.07945926912534e-11,3.3295826885405576e-11,0.0,19286116454.74025,4.043745268108236e-11,6.47003327231019e-11,7.305355545612576e-23
7,8,O,2p⁴→2p³3s,upper,2,6,5.079459269125339e-11,3.3295826885405576e-11,0.0,20738129987.766785,3.609525618680106e-11,6.210727633820251e-11,8.345216175029268e-23
7,8,O,2p⁴→2p³3s,upper,2,7,8.284779272283886e-11,-8.284779272283886e-11,1.0,8795608069.378496,8.284779272283887e-11,1.4943944649365e-10,5.456440792514555e-22
7,8,O,2p⁴→2p³3s,upper,3,4,5.1182733457484186e-11,3.3885006204698197e-11,0.0,40245281066.87317,8.129949104921886e-12,5.1596329986435527e-11,2.1112675321412798e-22
7,8,O,2p⁴→2p³3s,upper,3,5,5.1182733457484186e-11,3.3885006204698197e-11,0.0,25008366167.268887,2.602031578942425e-11,5.7117979771731254e-11,1.1909870560920103e-22
7,8,O,2p⁴→2p³3s,upper,3,6,5.1182733457484186e-11,3.3885006204698197e-11,0.0,17270058751.05304,4.748647776094511e-11,6.94449963142941e-11,6.141829435479002e-23
7,8,O,2p⁴→2p³3s,upper,3,7,1.5002862581294264e-10,1.5002862581294264e-10,-1.0,8802575161.860441,8.225861340354624e-11,1.5002862581294266e-10,5.648005397320403e-22
7,8,O,2p⁴→2p³3s,upper,4,5,6.644121970631114e-11,5.7539784124088705e-11,-0.49999999999999983,27532444689.065567,1.5577790600358693e-11,6.784360108029813e-11,3.2592402079288315e-22
7,8,O,2p⁴→2p³3s,upper,4,6,6.644121970631114e-11,5.753978412408872e-11,-0.5000000000000004,21392917379.978237,2.712451436143536e-11,7.176471943375827e-11,2.3922843511278697e-22
7,8,O,2p⁴→2p³3s,upper,4,7,1.2231442651785608e-10,3.83598560827258e-11,0.0,8497711831.912371,7.800141684691194e-11,1.5439370725084076e-10,3.5351747157661506e-22
7,8,O,2p⁴→2p³3s,upper,5,6,6.644121970631114e-11,5.753978412408869e-11,-0.4999999999999997,27532444689.0655,1.557779060035889e-11,6.784360108029812e-11,3.259240207928826e-22
7,8,O,2p⁴→2p³3s,upper,5,7,1.2231442651785608e-10,3.83598560827258e-11,0.0,8497711831.91237,7.800141684691196e-11,1.5439370725084076e-10,3.5351747157661553e-22
7,8,O,2p⁴→2p³3s,upper,6,7,1.2231442651785608e-10,3.83598560827258e-11,0.0,8497711831.912375,7.800141684691195e-11,1.5439370725084073e-10,3.5351747157661497e-22
8,9,F,2p⁵→2p⁴3s,lower,0,1,1.1906954209426762e-11,1.1906954209426762e-11,-1.0,284366675142.5833,4.155467091686932e-13,1.1906954209426764e-11,1.3404966430386163e-23
8,9,F,2p⁵→2p⁴3s,lower,0,2,2.4884302065248198e-11,-2.4884302065248198e-11,1.0,32736416850.056534,2.4884302065248198e-11,3.679125627467496e-11,1.759731802127117e-23
8,9,F,2p⁵→2p⁴3s,lower,0,3,3.679125627467496e-11,3.679125627467496e-11,-1.0,32736416850.056515,2.4894411063906786e-11,3.678441688167098e-11,1.7597318021271173e-23
8,9,F,2p⁵→2p⁴3s,lower,0,4,3.479551336760886e-11,5.953477104713381e-12,0.0,29060889517.258137,2.837273487859553e-11,4.020501730555308e-11,8.765064142437103e-24
8,9,F,2p⁵→2p⁴3s,lower,0,5,3.479551336760886e-11,5.953477104713381e-12,0.0,29060889517.258106,2.8372734878595542e-11,4.0205017305553095e-11,8.765064142437103e-24
8,9,F,2p⁵→2p⁴3s,lower,0,6,3.74243539300712e-11,5.953477104713381e-12,0.0,26978335385.37591,3.10158952551727e-11,4.2885647665467605e-11,8.77838726437391e-24
8,9,F,2p⁵→2p⁴3s,lower,0,7,3.618537362190025e-11,5.953477104713381e-12,0.0,27920966762.239105,2.9830909367729245e-11,4.1579795268944656e-11,8.772482208773521e-24
8,9,F,2p⁵→2p⁴3s,lower,0,8,3.618537362190026e-11,5.953477104713381e-12,0.0,27920966762.239937,2.974422204398599e-11,4.1641851343463214e-11,8.772482208775915e-24
8,9,F,2p⁵→2p⁴3s,lower,1,2,3.679125627467496e-11,3.679125627467496e-11,-1.0,32736416850.056515,2.4894411063906786e-11,3.6784416881670985e-11,1.759731802127117e-23
8,9,F,2p⁵→2p⁴3s,lower,1,3,2.4884302065248198e-11,-2.4884302065248198e-11,1.0,32736416850.056534,2.4884302065248198e-11,3.6791256274674956e-11,1.7597318021271167e-23
8,9,F,2p⁵→2p⁴3s,lower,1,4,3.479551336760886e-11,5.953477104713381e-12,0.0,29060889517.25812,2.8372734878595532e-11,4.020501730555308e-11,8.765064142437103e-24
8,9,F,2p⁵→2p⁴3s,lower,1,5,3.479551336760886e-11,5.953477104713381e-12,0.0,29060889517.258747,2.835085600117936e-11,4.022044834448378e-11,8.765064142438767e-24
8,9,F,2p⁵→2p⁴3s,lower,1,6,3.74243539300712e-11,5.953477104713381e-12,0.0,26978335385.376026,3.0999705063103884e-11,4.289735213468359e-11,8.778387264374292e-24
8,9,F,2p⁵→2p⁴3s,lower,1,7,3.618537362190025e-11,5.953477104713381e-12,0.0,27920966762.239937,2.974422204398597e-11,4.16418513434632e-11,8.772482208775926e-24
8,9,F,2p⁵→2p⁴3s,lower,1,8,3.618537362190026e-11,5.953477104713381e-12,0.0,27920966762.239723,2.9760522023664474e-11,4.163020366503162e-11,8.772482208775303e-24
8,9,F,2p⁵→2p⁴3s,lower,2,3,6.167555833992316e-11,6.167555833992316e-11,-1.0,933216387135628.1,5.953477104713381e-18,6.167555833992316e-11,3.6036324843405526e-22
8,9,F,2p⁵→2p⁴3s,lower,2,4,4.6111305392651993e-11,3.083777916996158e-11,0.0,25829010266.3203,2.659844968230263e-11,5.312122463108553e-11,8.607224100858337e-23
8,9,F,2p⁵→2p⁴3s,lower,2,5,4.6111305392651993e-11,3.083777916996158e-11,0.0,22856356109.999176,3.2696467616736304e-11,5.642203448491155e-11,6.941643279714028e-23
8,9,F,2p⁵→2p⁴3s,lower,2,6,4.81259493577239e-11,3.083777916996158e-11,0.0,19934249650.27657,3.957793589326003e-11,6.200957919950911e-11,6.231756729523474e-23
8,9,F,2p⁵→2p⁴3s,lower,2,7,4.71689092374997e-11,3.083777916996158e-11,0.0,18996134799.540627,4.279875036978253e-11,6.35064804130916e-11,5.321746014798908e-23
8,9,F,2p⁵→2p⁴3s,lower,2,8,4.7168909237499704e-11,3.083777916996158e-11,0.0,35721973040.050354,1.307775965720735e-11,4.870695862908201e-11,1.481650078414878e-22
8,9,F,2p⁵→2p⁴3s,lower,3,4,4.6111305392651993e-11,3.083777916996158e-11,0.0,49030143935.0728,5.284567042836131e-12,4.6285134002555204e-11,1.81795698798703e-22
8,9,F,2p⁵→2p⁴3s,lower,3,5,4.6111305392651993e-11,3.083777916996158e-11,0.0,25829010266.320312,2.659844968230263e-11,5.312122463108553e-11,8.60722410085834e-23
8,9,F,2p⁵→2p⁴3s,lower,3,6,4.81259493577239e-11,3.083777916996158e-11,0.0,17816069325.1937,4.651298773288122e-11,6.665007825027928e-11,5.038525028127145e-23
8,9,F,2p⁵→2p⁴3s,lower,3,7,4.71689092374997e-11,3.083777916996158e-11,0.0,29383379479.743187,2.0414184844185752e-11,5.1167166856256646e-11,1.1399255730557537e-22
8,9,F,2p⁵→2p⁴3s,lower,3,8,4.7168909237499704e-11,3.083777916996158e-11,0.0,18996134799.540634,4.279875036978254e-11,6.35064804130916e-11,5.321746014798909e-23
8,9,F,2p⁵→2p⁴3s,lower,4,5,5.937888162164476e-11,5.1423619932653285e-11,-0.49999999999999983,32049133753.735752,1.1725275906460518e-11,6.052547957447282e-11,2.699042047434595e-22
8,9,F,2p⁵→2p⁴3s,lower,4,6,6.17015499816786e-11,5.2756302818302346e-11,-0.5000000000000004,24021317243.07949,2.3031655917509155e-11,6.580603520764117e-11,2.1834680484910632e-22
8,9,F,2p⁵→2p⁴3s,lower,4,7,6.99746725965848e-11,6.99746725965848e-11,-1.0,48146154436.194374,1.4098460197137393e-12,6.997467259658479e-11,4.609011637160065e-22
8,9,F,2p⁵→2p⁴3s,lower,4,8,3.500863394363291e-11,1.6436283634360892e-11,0.49999999999999983,15541496020.393446,5.968373595895923e-11,6.917922464742394e-11,1.1259053525097613e-23
