scale,class,type,id,xi,B,sigmaB
C,bulge,T,NGC4217@13.120000,0.449893,1.67062,0.116852
C,bulge,T,NGC4217@13.940000,0.397607,1.70219,0.130279
C,bulge,T,NGC4217@14.860000,0.349408,1.77669,0.145548
C,bulge,T,NGC4217@15.790000,0.310697,1.88038,0.181664
C,bulge,T,NGC4217@16.720000,0.27979,1.99429,0.268893
C,HSB,T,NGC4559@0.670000,0.764438,1.10293,0.548948
C,HSB,T,NGC4559@1.320000,0.646786,1.42152,0.341431
C,HSB,T,NGC4559@1.970000,0.58406,1.375,0.323396
C,HSB,T,NGC4559@2.620000,0.528621,1.50729,0.300742
C,HSB,T,NGC4559@3.280000,0.516738,1.60777,0.189523
C,HSB,T,NGC4559@3.930000,0.504726,1.54443,0.145056
C,HSB,T,NGC4559@4.580000,0.453279,1.5341,0.167276
C,HSB,T,NGC4559@5.220000,0.395661,1.6019,0.162306
C,HSB,T,NGC4559@5.900000,0.349277,1.60549,0.158731
C,HSB,T,NGC4559@6.540000,0.305878,1.71687,0.165965
C,HSB,T,NGC4559@7.190000,0.270856,1.86293,0.15709
C,HSB,T,NGC4559@7.870000,0.250894,1.93803,0.156743
C,HSB,T,NGC4559@8.510000,0.234576,1.98482,0.152968
C,HSB,T,NGC4559@9.160000,0.213515,2.06094,0.183899
C,HSB,T,NGC4559@9.840000,0.190927,2.18232,0.19308
C,HSB,T,NGC4559@10.480000,0.172668,2.34319,0.175739
C,HSB,T,NGC4559@11.130000,0.157558,2.45839,0.147097
C,HSB,T,NGC4559@11.780000,0.142823,2.60491,0.13537
C,HSB,T,NGC4559@12.430000,0.129793,2.71653,0.122021
C,HSB,T,NGC4559@13.080000,0.119791,2.79708,0.145815
C,HSB,T,NGC4559@13.730000,0.112469,2.88486,0.166993
C,HSB,T,NGC4559@14.380000,0.105598,2.98157,0.207267
C,HSB,F,NGC4559@15.030000,0.0987307,3.05105,0.234242
C,HSB,F,NGC4559@15.680000,0.0938809,3.02625,0.257354
C,HSB,F,NGC4559@16.330000,0.090302,3.02095,0.278026
C,HSB,F,NGC4559@16.980000,0.0868989,3.01909,0.275891
C,HSB,F,NGC4559@17.720000,0.083174,2.92507,0.274135
C,HSB,F,NGC4559@18.280000,0.0809969,2.96,0.306676
C,HSB,F,NGC4559@19.020000,0.0776415,2.96779,0.308942
C,HSB,F,NGC4559@19.670000,0.0744909,2.94226,0.284986
C,HSB,F,NGC4559@20.320000,0.0710635,2.93636,0.2907
C,HSB,F,NGC4559@20.970000,0.0673785,2.95115,0.304043
C,bulge,S,NGC5005@0.490000,27.0844,0.987796,0.375456
C,bulge,S,NGC5005@0.980000,19.9371,0.818165,0.122198
C,bulge,S,NGC5005@1.470000,12.5754,0.820785,0.104135
C,bulge,T,NGC5005@1.970000,8.73371,0.937096,0.0865012
C,bulge,T,NGC5005@2.460000,7.05485,1.01842,0.0637655
C,bulge,T,NGC5005@2.950000,6.02417,0.986456,0.188397
C,bulge,T,NGC5005@3.440000,5.24886,1.1109,0.198345
C,bulge,T,NGC5005@3.930000,4.45914,1.12713,0.197574
C,bulge,T,NGC5005@4.420000,3.80711,1.16477,0.204963
C,bulge,T,NGC5005@4.920000,3.34561,1.19074,0.207687
C,bulge,T,NGC5005@5.740000,2.7977,1.24906,0.214399
C,bulge,T,NGC5005@6.560000,2.40038,1.29344,0.220327
C,bulge,T,NGC5005@7.370000,2.05452,1.35534,0.22897
C,bulge,T,NGC5005@8.190000,1.79587,1.40589,0.235553
C,bulge,T,NGC5005@9.010000,1.59442,1.4394,0.241168
C,bulge,T,NGC5005@9.830000,1.40013,1.49109,0.248514
C,bulge,T,NGC5005@10.650000,1.21075,1.59156,0.264054
C,bulge,T,NGC5005@11.470000,1.04219,1.72981,0.287214
C,bulge,S,NGC5033@0.760000,22.6203,0.726841,0.112907
C,bulge,T,NGC5033@2.280000,7.262,0.81443,0.076115
C,bulge,T,NGC5033@3.800000,3.7387,1.02146,0.0736184
C,bulge,T,NGC5033@5.330000,2.17364,1.27526,0.09109
C,bulge,T,NGC5033@6.850000,1.41165,1.54158,0.109623
C,bulge,T,NGC5033@8.000000,1.04815,1.73065,0.0935489
C,bulge,T,NGC5033@10.280000,0.686286,2.02006,0.0550926
C,bulge,T,NGC5033@12.560000,0.494035,2.25519,0.0413796
C,bulge,T,NGC5033@14.910000,0.368249,2.57209,0.0469789
C,bulge,T,NGC5033@17.150000,0.291466,2.77387,0.0511312
C,bulge,T,NGC5033@19.390000,0.240706,2.99824,0.0550135
C,bulge,T,NGC5033@21.640000,0.211895,3.10802,0.0565095
C,bulge,T,NGC5033@24.010000,0.183298,3.29742,0.0594129
C,bulge,T,NGC5033@26.250000,0.157028,3.39488,0.0934372
C,bulge,T,NGC5033@28.500000,0.13313,3.6544,0.101043
C,bulge,T,NGC5033@30.870000,0.111946,3.651,0.105826
C,bulge,F,NGC5033@33.120000,0.0968249,3.63619,0.109634
C,bulge,F,NGC5033@35.360000,0.0838184,3.62437,0.113855
C,bulge,F,NGC5033@37.730000,0.0730511,3.97941,0.123712
C,bulge,F,NGC5033@39.980000,0.064761,4.19241,0.131013
C,bulge,F,NGC5033@42.220000,0.0578971,4.53363,0.186954
C,bulge,F,NGC5033@44.590000,0.0517796,4.8993,0.249964
C,HSB,T,NGC5055@0.720000,8.30276,0.769631,0.216728
C,HSB,T,NGC5055@1.430000,5.93954,0.909827,0.0954757
C,HSB,T,NGC5055@2.160000,4.72657,0.913814,0.0535967
C,HSB,T,NGC5055@2.870000,4.04602,0.944543,0.0184015
C,HSB,T,NGC5055@3.590000,3.06661,0.985978,0.0368715
C,HSB,T,NGC5055@4.300000,2.53827,0.97391,0.00994413
C,HSB,T,NGC5055@5.030000,2.19728,1.01306,0.0102864
C,HSB,T,NGC5055@5.750000,1.96394,1.05345,0.00471694
C,HSB,T,NGC5055@6.460000,1.79985,1.05392,0.00836937
C,HSB,T,NGC5055@7.180000,1.57848,1.08122,0.00689012
C,HSB,T,NGC5055@7.910000,1.39606,1.13154,0.00725067
C,HSB,T,NGC5055@8.620000,1.24614,1.16326,0.0173924
C,HSB,T,NGC5055@11.490000,0.800802,1.35802,0.0250509
C,HSB,T,NGC5055@14.300000,0.564414,1.54817,0.00631291
C,HSB,T,NGC5055@17.190000,0.410656,1.71892,0.0709583
C,HSB,T,NGC5055@20.070000,0.295093,1.98871,0.0244611
C,HSB,T,NGC5055@22.960000,0.219296,2.20099,0.0928047
C,HSB,T,NGC5055@25.850000,0.169556,2.37443,0.131351
C,HSB,T,NGC5055@28.740000,0.137246,2.52737,0.0318668
C,HSB,T,NGC5055@31.620000,0.114586,2.69194,0.073067
C,HSB,F,NGC5055@34.510000,0.0982462,2.81386,0.12037
C,HSB,F,NGC5055@37.400000,0.0829487,3.10952,0.289649
C,HSB,F,NGC5055@40.290000,0.0727886,3.25313,0.164464
C,HSB,F,NGC5055@43.170000,0.0645979,3.38316,0.0166323
C,HSB,F,NGC5055@45.920000,0.0586547,3.50283,0.0767099
C,HSB,F,NGC5055@48.810000,0.0524472,3.68546,0.123123
C,HSB,F,NGC5055@51.700000,0.046893,3.6772,0.143284
C,HSB,F,NGC5055@54.590000,0.0416284,3.83329,0.215734
C,HSB,T,NGC5371@1.450000,5.89241,1.60792,0.148881
C,HSB,T,NGC5371@2.880000,2.76481,1.70937,0.111308
C,HSB,T,NGC5371@4.330000,1.88638,1.66639,0.0775067
C,HSB,T,NGC5371@5.780000,1.51351,1.54146,0.0576247
C,HSB,T,NGC5371@7.220000,1.2272,1.53618,0.05716
C,HSB,T,NGC5371@8.660000,1.0882,1.52607,0.0414317
C,HSB,T,NGC5371@11.550000,1.01389,1.36507,0.0351521
C,HSB,T,NGC5371@14.480000,0.929249,1.22917,0.0311183
C,HSB,T,NGC5371@17.280000,0.770497,1.29519,0.0321122
C,HSB,T,NGC5371@20.200000,0.666002,1.27123,0.0316489
C,HSB,T,NGC5371@23.120000,0.559401,1.31138,0.0327845
C,HSB,T,NGC5371@26.040000,0.440731,1.40487,0.0360222
C,HSB,T,NGC5371@28.840000,0.349504,1.49206,0.0396123
C,HSB,T,NGC5371@31.760000,0.282476,1.48907,0.0419456
C,HSB,T,NGC5371@34.680000,0.234364,1.55235,0.0449955
C,HSB,T,NGC5371@37.480000,0.191938,1.77086,0.0681099
C,HSB,T,NGC5371@40.400000,0.160655,1.98169,0.0758541
C,HSB,T,NGC5371@43.320000,0.136926,2.12708,0.0822061
C,HSB,T,NGC5371@46.240000,0.118674,2.43446,0.137152
C,HSB,T,NGC5585@0.090000,0.265014,1.54861,0.558606
C,HSB,T,NGC5585@0.260000,0.412013,1.9303,0.150054
C,HSB,T,NGC5585@0.430000,0.429367,1.81126,0.110718
C,HSB,T,NGC5585@0.600000,0.395679,1.32623,0.0908488
C,HSB,T,NGC5585@0.770000,0.361018,1.20298,0.0735351
C,HSB,T,NGC5585@0.940000,0.333207,1.19815,0.150356
C,HSB,T,NGC5585@1.110000,0.310912,1.2191,0.216085
C,HSB,T,NGC5585@1.280000,0.280923,1.43078,0.229335
C,HSB,T,NGC5585@1.460000,0.259335,1.49876,0.146121
C,HSB,T,NGC5585@1.630000,0.242893,1.49937,0.0834837
C,HSB,T,NGC5585@2.050000,0.213619,1.90304,0.114468
C,HSB,T,NGC5585@2.740000,0.181793,2.44406,0.0684185
C,HSB,T,NGC5585@3.420000,0.150738,3.05213,0.200414
C,HSB,T,NGC5585@4.110000,0.137788,3.01908,0.348661
C,HSB,T,NGC5585@4.790000,0.123515,3.05911,0.296547
C,HSB,T,NGC5585@5.480000,0.106518,3.48351,0.259901
C,HSB,F,NGC5585@6.160000,0.0939446,3.94031,0.268657
C,HSB,F,NGC5585@6.850000,0.0805233,4.31444,0.23036
C,HSB,F,NGC5585@7.530000,0.0708003,4.53361,0.280223
C,HSB,F,NGC5585@8.210000,0.065284,4.60955,0.261678
C,HSB,F,NGC5585@8.900000,0.0597314,4.71876,0.143148
C,HSB,F,NGC5585@9.570000,0.0541251,4.69716,0.103348
C,HSB,F,NGC5585@10.310000,0.04929,4.65174,0.280351
C,HSB,F,NGC5585@10.960000,0.0446855,4.80524,0.29025
C,HSB,T,NGC5907@5.030000,0.936262,2.86338,0.160564
C,HSB,T,NGC5907@7.550000,0.83888,2.25017,0.122737
C,HSB,T,NGC5907@10.070000,0.753771,2.14232,0.0729301
C,HSB,T,NGC5907@12.580000,0.641031,2.01648,0.068646
C,HSB,T,NGC5907@15.100000,0.503636,2.04823,0.0356215
C,HSB,T,NGC5907@17.610000,0.410764,2.17215,0.037613
C,HSB,T,NGC5907@20.130000,0.345384,2.27954,0.0393024
C,HSB,T,NGC5907@22.650000,0.293255,2.24424,0.139641
C,HSB,T,NGC5907@25.160000,0.234954,2.49931,0.156207
C,HSB,T,NGC5907@27.680000,0.199832,2.79162,0.0487619
C,HSB,T,NGC5907@30.200000,0.180181,2.57167,0.0471865
C,HSB,T,NGC5907@32.710000,0.152596,2.70161,0.0504974
C,HSB,T,NGC5907@35.230000,0.136358,2.78088,0.0522232
C,HSB,T,NGC5907@37.750000,0.116974,2.96876,0.0562798
C,HSB,T,NGC5907@40.260000,0.104862,3.2843,0.0605401
C,HSB,F,NGC5907@42.780000,0.0916717,3.50307,0.0973075
C,HSB,F,NGC5907@45.290000,0.082441,3.64543,0.101733
C,HSB,F,NGC5907@47.810000,0.0743939,3.89835,0.179647
C,HSB,F,NGC5907@50.330000,0.0695543,3.85207,0.180003
C,bulge,T,NGC5985@3.540000,1.28922,3.20845,0.230203
C,bulge,T,NGC5985@4.230000,1.03811,3.54722,0.189082
C,bulge,T,NGC5985@4.970000,0.8677,4.19947,0.17272
C,bulge,T,NGC5985@5.740000,0.779716,4.37934,0.224059
C,bulge,T,NGC5985@6.470000,0.730069,4.31182,0.229527
C,bulge,T,NGC5985@7.220000,0.70894,4.25607,0.195591
C,bulge,T,NGC5985@8.020000,0.683036,4.42755,0.123724
C,bulge,T,NGC5985@8.790000,0.661739,4.22803,0.212133
C,bulge,T,NGC5985@9.500000,0.651898,4.05396,0.192424
C,bulge,T,NGC5985@10.270000,0.654595,3.99474,0.275134
C,bulge,T,NGC5985@11.080000,0.651972,3.7176,0.253585
C,bulge,T,NGC5985@11.820000,0.633651,3.63326,0.248592
C,bulge,T,NGC5985@12.560000,0.611775,3.51821,0.241514
C,bulge,T,NGC5985@13.390000,0.587606,3.48137,0.230569
C,bulge,T,NGC5985@14.100000,0.56802,3.30885,0.193678
C,bulge,T,NGC5985@14.930000,0.536914,3.19666,0.210655
C,bulge,T,NGC5985@15.640000,0.508931,3.19754,0.115721
C,bulge,T,NGC5985@16.350000,0.486358,3.11415,0.114257
C,bulge,T,NGC5985@17.180000,0.462466,3.13834,0.0869245
C,bulge,T,NGC5985@17.890000,0.437396,3.07797,0.0699538
C,bulge,T,NGC5985@18.720000,0.40548,3.19526,0.0803825
C,bulge,T,NGC5985@19.440000,0.38221,3.42542,0.0780622
C,bulge,T,NGC5985@20.260000,0.361922,3.37722,0.0873418
C,bulge,T,NGC5985@20.980000,0.345523,3.36915,0.0711265
C,bulge,T,NGC5985@21.690000,0.329583,3.46409,0.152898
C,bulge,T,NGC5985@22.520000,0.312322,3.6186,0.103142
C,bulge,T,NGC5985@23.230000,0.298694,3.7433,0.103855
C,bulge,T,NGC5985@24.060000,0.284983,3.6867,0.129601
C,bulge,T,NGC5985@24.770000,0.274304,3.66982,0.15663
C,bulge,T,NGC5985@25.950000,0.258668,3.86945,0.104228
C,bulge,T,NGC5985@28.920000,0.220381,3.93923,0.107924
C,bulge,T,NGC5985@31.760000,0.186535,4.12251,0.114514
C,bulge,T,NGC5985@34.720000,0.164586,4.18538,0.117484
C,HSB,T,NGC6015@0.340000,0.758295,1.43932,0.170286
C,HSB,T,NGC6015@0.670000,0.845672,2.02353,0.272398
C,HSB,T,NGC6015@1.000000,0.944278,2.56526,0.21495
C,HSB,T,NGC6015@1.320000,0.830792,2.90414,0.111698
C,HSB,T,NGC6015@1.650000,0.748446,2.62877,0.120172
C,HSB,T,NGC6015@1.980000,0.704087,2.46362,0.0912451
C,HSB,T,NGC6015@2.310000,0.692882,2.4755,0.0981662
C,HSB,T,NGC6015@2.630000,0.696931,2.71493,0.137835
C,HSB,T,NGC6015@2.960000,0.719713,2.74792,0.0857508
C,HSB,T,NGC6015@3.280000,0.744333,2.57088,0.0563481
C,HSB,T,NGC6015@3.610000,0.763714,2.40305,0.0448568
C,HSB,T,NGC6015@3.940000,0.768034,2.24816,0.0325392
C,HSB,T,NGC6015@4.270000,0.75657,2.1898,0.0367321
C,HSB,T,NGC6015@4.600000,0.721282,2.05041,0.0485624
C,HSB,T,NGC6015@4.940000,0.672987,1.99281,0.06377
C,HSB,T,NGC6015@5.300000,0.613917,1.95554,0.146333
C,HSB,T,NGC6015@5.630000,0.56649,1.94112,0.101742
C,HSB,T,NGC6015@5.960000,0.537078,2.1253,0.114654
C,HSB,T,NGC6015@6.270000,0.510458,2.0425,0.0383826
C,HSB,T,NGC6015@8.240000,0.362203,2.19033,0.117602
C,HSB,T,NGC6015@10.300000,0.25739,2.36752,0.129727
C,HSB,T,NGC6015@11.130000,0.232262,2.52881,0.10862
C,HSB,T,NGC6015@11.950000,0.212964,2.6732,0.0984863
C,HSB,T,NGC6015@12.720000,0.194902,2.78033,0.0872261
C,HSB,T,NGC6015@13.580000,0.175801,3.00155,0.084659
C,HSB,T,NGC6015@14.430000,0.15916,3.20059,0.113439
C,HSB,T,NGC6015@15.290000,0.144192,3.33413,0.130833
C,HSB,T,NGC6015@16.020000,0.132675,3.50236,0.167409
C,HSB,T,NGC6015@16.880000,0.120089,3.76526,0.168384
C,HSB,T,NGC6015@17.730000,0.109235,4.03944,0.198255
C,HSB,F,NGC6015@18.590000,0.0994526,4.17976,0.24769
C,HSB,F,NGC6015@19.320000,0.0924773,4.43265,0.308123
C,HSB,F,NGC6015@20.180000,0.0855529,4.64333,0.393979
C,HSB,F,NGC6015@21.040000,0.0790483,4.8786,0.370304
C,HSB,F,NGC6015@21.890000,0.0731676,4.88459,0.419535
C,HSB,F,NGC6015@22.630000,0.0688868,4.7752,0.510556
C,HSB,F,NGC6015@23.480000,0.0644853,4.67221,0.548607
C,HSB,F,NGC6015@24.340000,0.0602467,4.76217,0.494771
C,HSB,F,NGC6015@25.190000,0.0567931,4.56947,0.33121
C,HSB,F,NGC6015@25.930000,0.0561986,4.73012,0.191678
C,HSB,F,NGC6015@26.780000,0.0494572,5.41036,0.208091
C,HSB,F,NGC6015@27.640000,0.045283,5.36412,0.667851
C,HSB,F,NGC6015@28.370000,0.0421803,6.14275,0.598724
C,HSB,F,NGC6015@29.230000,0.0393421,5.91586,0.264657
C,bulge,T,NGC6195@1.330000,9.00321,0.753086,0.117051
C,bulge,T,NGC6195@2.340000,6.33861,1.11508,0.0343462
C,bulge,T,NGC6195@3.330000,4.68586,1.15127,0.035517
C,bulge,T,NGC6195@4.340000,3.69955,1.07401,0.031599
C,bulge,T,NGC6195@5.350000,3.00743,1.05412,0.0368942
C,bulge,T,NGC6195@6.340000,2.57756,0.978209,0.0385406
C,bulge,T,NGC6195@7.340000,2.22991,0.976667,0.0388152
C,bulge,T,NGC6195@8.320000,1.93063,1.11838,0.0580469
C,bulge,T,NGC6195@9.340000,1.6667,1.16337,0.0716784
C,bulge,T,NGC6195@10.380000,1.47721,1.12463,0.0841149
C,bulge,T,NGC6195@11.360000,1.32534,1.24198,0.123212
C,bulge,T,NGC6195@12.340000,1.19355,1.20004,0.0854232
C,bulge,T,NGC6195@13.320000,1.09877,1.22744,0.0441282
C,bulge,T,NGC6195@14.300000,1.03064,1.13169,0.0883481
C,bulge,T,NGC6195@15.470000,0.968635,1.21833,0.0976622
C,bulge,T,NGC6195@16.350000,0.916438,1.22822,0.0604285
C,bulge,T,NGC6195@17.920000,0.831319,1.26518,0.06961
C,bulge,T,NGC6195@19.100000,0.778485,1.31817,0.157364
C,bulge,T,NGC6195@22.520000,0.62211,1.35597,0.0695066
C,bulge,T,NGC6195@26.050000,0.473198,1.56548,0.0945401
C,bulge,T,NGC6195@29.480000,0.364649,1.78113,0.118742
C,bulge,T,NGC6195@33.000000,0.288981,1.83829,0.0866406
C,bulge,T,NGC6195@36.430000,0.244307,2.00213,0.0690165
C,HSB,T,NGC6503@0.760000,0.975178,2.3556,0.611844
C,HSB,T,NGC6503@1.520000,1.48069,1.3083,0.13083
C,HSB,T,NGC6503@2.280000,1.32602,1.17847,0.0428534
C,HSB,T,NGC6503@3.040000,0.890009,1.51535,0.0513679
C,HSB,T,NGC6503@3.790000,0.591749,1.92226,0.0635457
C,HSB,T,NGC6503@4.550000,0.416631,2.27418,0.0751796
C,HSB,T,NGC6503@5.310000,0.312544,2.42876,0.0830344
C,HSB,T,NGC6503@6.070000,0.244453,2.67024,0.0920772
C,HSB,T,NGC6503@6.830000,0.200109,2.89898,0.0999649
C,HSB,T,NGC6503@7.590000,0.167121,3.12365,0.107712
C,HSB,T,NGC6503@8.350000,0.140515,3.31897,0.0577213
C,HSB,T,NGC6503@9.110000,0.120841,3.53737,0.0615195
C,HSB,T,NGC6503@9.860000,0.10652,3.77245,0.0650422
C,HSB,F,NGC6503@10.640000,0.0940799,4.02671,0.0688327
C,HSB,F,NGC6503@11.380000,0.0841453,4.20937,0.0719551
C,HSB,F,NGC6503@12.120000,0.0761104,4.44462,0.0753325
C,HSB,F,NGC6503@12.860000,0.0695717,4.50522,0.0770122
C,HSB,F,NGC6503@13.700000,0.0629336,4.59547,0.0792323
C,HSB,F,NGC6503@14.440000,0.0572574,4.70992,0.0819117
C,HSB,F,NGC6503@15.180000,0.0521202,5.09461,0.0870874
C,HSB,F,NGC6503@15.910000,0.0478253,5.20722,0.0897797
C,HSB,F,NGC6503@16.650000,0.0444031,5.26727,0.183209
C,HSB,F,NGC6503@17.490000,0.0406991,5.47065,0.190284
C,HSB,F,NGC6503@18.230000,0.037566,5.68633,0.197785
C,HSB,F,NGC6503@18.970000,0.0345784,5.83384,0.204696
C,HSB,F,NGC6503@19.710000,0.0321583,6.14375,0.213695
C,HSB,F,NGC6503@20.450000,0.0300549,6.22613,0.218461
C,HSB,F,NGC6503@21.290000,0.0279397,6.66095,0.229688
C,HSB,F,NGC6503@22.030000,0.0261639,6.7561,0.352492
C,HSB,F,NGC6503@22.760000,0.0245788,7.32907,0.496886
C,HSB,F,NGC6503@23.500000,0.0230356,7.19358,1.25106
C,bulge,T,NGC6674@2.500000,3.31541,1.50756,1.09774
C,bulge,T,NGC6674@7.490000,1.20805,2.64326,0.148394
C,bulge,T,NGC6674@12.540000,0.740504,2.68521,0.129185
C,bulge,T,NGC6674@17.450000,0.464357,2.72817,0.0995681
C,bulge,T,NGC6674@22.470000,0.313494,2.95766,0.0889522
C,bulge,T,NGC6674@27.480000,0.227447,3.06338,0.0480531
C,bulge,T,NGC6674@32.500000,0.168096,3.36866,0.0538985
C,bulge,T,NGC6674@37.510000,0.128524,3.57699,0.0591239
C,bulge,T,NGC6674@42.420000,0.10318,3.77874,0.0637762
C,bulge,F,NGC6674@47.440000,0.0836585,4.09731,0.0697414
C,bulge,F,NGC6674@52.450000,0.0677458,4.61544,0.0782278
C,bulge,F,NGC6674@57.470000,0.0579888,5.17444,0.0855279
C,bulge,F,NGC6674@62.480000,0.04983,5.72342,0.0930638
C,bulge,F,NGC6674@67.400000,0.0422774,6.05173,0.200057
C,bulge,F,NGC6674@72.410000,0.035777,6.65649,0.275062
C,bulge,S,NGC6946@0.190000,59.4431,0.610303,0.0638225
C,bulge,S,NGC6946@0.560000,11.4859,0.77366,0.107122
C,bulge,T,NGC6946@0.940000,5.44644,0.942316,0.0441711
C,bulge,T,NGC6946@1.220000,3.90202,1.11065,0.0497307
C,bulge,T,NGC6946@1.590000,2.96259,1.04023,0.0645103
C,bulge,T,NGC6946@1.960000,2.39386,1.07697,0.115097
C,bulge,T,NGC6946@2.340000,2.10894,1.13631,0.131746
C,bulge,T,NGC6946@2.710000,2.00792,1.04552,0.0752171
C,bulge,T,NGC6946@2.990000,1.84319,1.09257,0.0458421
C,bulge,T,NGC6946@3.370000,1.6957,1.09836,0.030092
C,bulge,T,NGC6946@3.740000,1.55491,1.20083,0.0311904
C,bulge,T,NGC6946@4.120000,1.43813,1.28817,0.0160021
C,bulge,T,NGC6946@4.400000,1.38207,1.35042,0.0323454
C,bulge,T,NGC6946@4.770000,1.32451,1.39487,0.0322514
C,bulge,T,NGC6946@5.150000,1.27516,1.3889,0.063132
C,bulge,T,NGC6946@5.520000,1.25757,1.34396,0.0755036
C,bulge,T,NGC6946@5.890000,1.18182,1.37055,0.0456851
C,bulge,T,NGC6946@6.170000,1.09546,1.39586,0.0623848
C,bulge,T,NGC6946@6.550000,1.0262,1.41935,0.0788528
C,bulge,T,NGC6946@6.920000,0.979865,1.42266,0.0628802
C,bulge,T,NGC6946@7.300000,0.908476,1.42261,0.0635805
C,bulge,T,NGC6946@7.580000,0.849066,1.46593,0.0327582
C,bulge,T,NGC6946@7.950000,0.773373,1.5345,0.0171453
C,bulge,T,NGC6946@8.330000,0.706272,1.58577,0.0178177
C,bulge,T,NGC6946@8.700000,0.664629,1.59538,0.0360539
C,bulge,T,NGC6946@9.080000,0.626345,1.60377,0.0364494
C,bulge,T,NGC6946@9.360000,0.596896,1.57738,0.0547067
C,bulge,T,NGC6946@9.730000,0.55662,1.60843,0.0374054
C,bulge,T,NGC6946@10.100000,0.521425,1.6541,0.0384673
C,bulge,T,NGC6946@10.480000,0.487506,1.66561,0.0391909
C,bulge,T,NGC6946@10.760000,0.464392,1.72311,0.0403066
C,bulge,T,NGC6946@11.130000,0.434672,1.84272,0.0423614
C,bulge,T,NGC6946@11.510000,0.40885,1.89442,0.0435499
C,bulge,T,NGC6946@11.880000,0.385962,1.96668,0.0449526
C,bulge,T,NGC6946@12.260000,0.365298,1.99057,0.0457603
C,bulge,T,NGC6946@12.540000,0.351599,1.99878,0.138643
C,bulge,T,NGC6946@12.910000,0.334798,2.03892,0.141428
C,bulge,T,NGC6946@13.290000,0.319774,2.07368,0.191785
C,bulge,T,NGC6946@13.660000,0.306676,2.1526,0.22141
C,bulge,T,NGC6946@14.030000,0.293859,2.16232,0.223688
C,bulge,T,NGC6946@14.310000,0.284859,2.11222,0.222339
C,bulge,T,NGC6946@14.690000,0.269539,2.07399,0.198706
C,bulge,T,NGC6946@15.060000,0.2543,2.09322,0.177606
C,bulge,T,NGC6946@15.440000,0.241262,2.10018,0.206153
C,bulge,T,NGC6946@15.720000,0.233209,2.1079,0.208188
C,bulge,T,NGC6946@16.090000,0.207942,2.28124,0.255045
C,bulge,T,NGC6946@16.470000,0.198267,2.27965,0.286748
C,bulge,T,NGC6946@16.840000,0.189595,2.30231,0.291431
C,bulge,T,NGC6946@17.210000,0.181424,2.32456,0.296122
C,bulge,T,NGC6946@17.500000,0.175315,2.3657,0.301363
C,bulge,T,NGC6946@17.870000,0.168036,2.41707,0.277116
C,bulge,T,NGC6946@18.240000,0.161288,2.5623,0.352316
C,bulge,T,NGC6946@18.620000,0.154764,2.58323,0.389922
C,bulge,T,NGC6946@18.900000,0.150162,2.65605,0.464809
C,bulge,T,NGC6946@19.270000,0.144653,2.63707,0.53409
C,bulge,T,NGC6946@19.650000,0.139504,2.58067,0.599381
C,bulge,T,NGC6946@20.020000,0.133759,2.71038,0.656015
C,bulge,T,NGC6946@20.400000,0.128357,2.66692,0.727342
C,bulge,T,NGC7331@2.670000,7.0022,0.76923,0.139227
C,bulge,T,NGC7331@3.210000,6.4143,0.803266,0.0881221
C,bulge,T,NGC7331@3.740000,5.98287,0.815896,0.052427
C,bulge,T,NGC7331@4.270000,5.24614,0.821542,0.0328617
C,bulge,T,NGC7331@4.810000,4.57731,0.856058,0.0338363
C,bulge,T,NGC7331@5.350000,4.14753,0.876477,0.0341042
C,bulge,T,NGC7331@5.880000,3.63284,0.910459,0.0354264
C,bulge,T,NGC7331@6.410000,3.23029,0.939256,0.0365469
C,bulge,T,NGC7331@7.480000,2.54016,1.02358,0.0398279
C,bulge,T,NGC7331@8.550000,1.96069,1.14215,0.0447901
C,bulge,T,NGC7331@9.620000,1.60981,1.16942,0.0565848
C,bulge,T,NGC7331@10.660000,1.35511,1.2436,0.0604178
C,bulge,T,NGC7331@11.740000,1.14817,1.32194,0.0644849
C,bulge,T,NGC7331@12.830000,0.999773,1.36669,0.0672141
C,bulge,T,NGC7331@13.910000,0.876795,1.41391,0.046741
C,bulge,T,NGC7331@15.000000,0.769341,1.44531,0.0364364
C,bulge,T,NGC7331@16.080000,0.683082,1.49308,0.0379596
C,bulge,T,NGC7331@17.070000,0.620678,1.50879,0.038853
C,bulge,T,NGC7331@18.150000,0.568921,1.56142,0.0400365
C,bulge,T,NGC7331@19.240000,0.526952,1.61758,0.0411249
C,bulge,T,NGC7331@20.320000,0.486389,1.67343,0.0423652
C,bulge,T,NGC7331@21.410000,0.44211,1.76208,0.0444221
C,bulge,T,NGC7331@22.490000,0.403358,1.86965,0.0467412
C,bulge,T,NGC7331@23.480000,0.373236,1.90322,0.0479804
C,bulge,T,NGC7331@24.570000,0.339906,1.98039,0.0501364
C,bulge,T,NGC7331@25.650000,0.311507,2.05252,0.0521826
C,bulge,T,NGC7331@26.740000,0.286964,2.17362,0.0547971
C,bulge,T,NGC7331@27.820000,0.264366,2.28692,0.0574123
C,bulge,T,NGC7331@28.910000,0.243123,2.39298,0.0600749
C,bulge,T,NGC7331@29.890000,0.225598,2.53624,0.0841904
C,bulge,T,NGC7331@30.980000,0.208206,2.54253,0.0861875
C,bulge,T,NGC7331@32.060000,0.193648,2.64159,0.111932
C,bulge,T,NGC7331@33.150000,0.181355,2.79769,0.117058
