Cassini SCE1 full retrieval started
[2026-08-07T18:55:28.2401054+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_1420_023525.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:28.4581802+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/515/c32easc2002_159_1420_023525.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:28.6793531+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/odf/c32easc2002_159_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:28.8910906+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/odf/c32easc2002_159_0000k252v0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:29.1130380+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/odf/c32easc2002_159_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:29.3331607+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/odf/c32easc2002_159_0000xmmmv0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:29.5521010+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd1/c32easc2002_159_1420_023825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:29.7732991+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd1/c32easc2002_159_1420_023825.pd1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:29.9991507+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd2/c32easc2002_159_1420_023825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:30.2158097+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/pd2/c32easc2002_159_1420_023825.pd2 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:30.4380265+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0219x25x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:30.6540267+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0219x25x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:30.8787057+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0454x45x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:31.1001487+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0454x45x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:31.3286776+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:31.5591912+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:31.7807416+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:31.9970627+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1418x65x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:32.2302752+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:32.4421030+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:32.6629281+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:32.8853564+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:33.1070980+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:33.3260768+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_1651x25x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:33.5500852+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2148k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:33.7670594+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2148k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:33.9872573+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2356k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:34.2012364+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_2356k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:34.4218582+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0859x65x65d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:34.6368502+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/rsr/c32easc2002_159_0859x65x65d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:34.8580906+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:35.0776706+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000k252v0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:35.3017500+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:35.5186337+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tdf/c32easc2002_159_0000xmmmv0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:35.7359909+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0225_0650.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:35.9550673+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0225_0650.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:36.1737554+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0630_1440.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:36.3991030+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_0630_1440.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:36.6227537+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_1420_0239.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:36.8461899+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_159/tlm/c32easc2002_159_1420_0239.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:37.0890918+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_0220_024545.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:37.3070551+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_0220_024545.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:37.5278499+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_1420_025025.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:37.7480094+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/158/c32easc2002_160_1420_025025.158 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:37.9680341+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0220_023545.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:38.2002006+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0220_023545.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:38.4199020+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0625_143565.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:38.6560246+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_0625_143565.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:38.8877285+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_1420_024525.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:39.1138352+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/515/c32easc2002_160_1420_024525.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:39.3324038+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:39.5462595+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000k252v0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:39.7619232+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:39.9932856+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/odf/c32easc2002_160_0000xmmmv0.odf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:40.2205685+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/pd1/c32easc2002_160_1420_024825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:40.4430743+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/pd1/c32easc2002_160_1420_024825.pd1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:40.6606857+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/pd2/c32easc2002_160_1420_024825.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:40.8900105+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/pd2/c32easc2002_160_1420_024825.pd2 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:41.1143374+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1420x65x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:41.3387234+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1420x65x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:41.5606082+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1651x25x25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:41.7775877+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1651x25x25d.1a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:41.9959508+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0219x25x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:42.2159624+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0219x25x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:42.4304373+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0449x45x45d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:42.7155946+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0449x45x45d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:42.9634933+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0625x45x65d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:43.1847231+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0625x45x65d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:43.4010365+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0910x65x65d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:43.6230155+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_0910x65x65d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:43.8508033+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1420x65k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:44.0800120+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1420x65k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:44.3079640+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1651x25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:44.5291556+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1651x25k25d.1b1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:44.7536399+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1652k25k25d.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:44.9709889+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/rsr/c32easc2002_160_1652k25k25d.3a1 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:45.1879597+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tdf/c32easc2002_160_0000k252v0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:45.4129467+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tdf/c32easc2002_160_0000k252v0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:45.6358641+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tdf/c32easc2002_160_0000xmmmv0.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:45.8589856+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tdf/c32easc2002_160_0000xmmmv0.tdf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:46.1050066+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tlm/c32easc2002_160_0220_0644.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:46.3217944+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tlm/c32easc2002_160_0220_0644.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:46.5378308+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tlm/c32easc2002_160_0625_1439.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:46.7615923+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tlm/c32easc2002_160_0625_1439.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:46.9869602+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tlm/c32easc2002_160_1420_0250.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:47.2090059+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_160/tlm/c32easc2002_160_1420_0250.tlm :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:47.4302600+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/ckf/c32easc2002_155_2002_158.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:47.6451126+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/ckf/c32easc2002_155_2002_158.ckf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:47.8676584+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/ckf/c32easc2002_158_2002_162.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:48.5209321+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/ckf/c32easc2002_158_2002_162.ckf :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:48.7500629+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/eop/c32easc2001_244_2002_245.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:48.9651342+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/eop/c32easc2001_244_2002_245.eop :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:49.1805330+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/ion/c32easc2002_152_2002_182.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:49.4014471+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/ion/c32easc2002_152_2002_182.ion :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:49.6144962+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/spk/c32easc2002_160_2002_186.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:49.8300677+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/spk/c32easc2002_160_2002_186.spk :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:50.0560214+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/tro/c32easc2002_152_2002_182.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:50.2803715+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_ancillary/tro/c32easc2002_152_2002_182.tro :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:50.5081499+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/515/c32easc2002_157_0630_142954.lbl :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:50.7488498+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/515/c32easc2002_157_0630_142954.515 :: The remote server returned an error: (404) Not Found.
[2026-08-07T18:55:50.9665500+10:00] FAIL https://atmos.nmsu.edu/pdsd/archive/data/co-ss-rss-1-sce1-v10/index/sce1_157/515/c32easc2002_157_1415_025025.lbl :: The remote server returned an error: (404) Not Found.
